Gene	Expression
C1orf116_S	1.42142
C1orf135_S	0
C1orf141_S	0
C1orf150_S	0
C1orf151-NBL1_S	0
C1orf172_S	0
C1orf173_S	0.770594
C1orf186_S	0.788664
C1orf192_S	0
C1orf194_S	0
C1orf210_S	0
C1orf228_S	0
C1orf229_S	0
C1orf35_S	0
C1orf49_S	0
C1orf51_S	0
C1orf53_S	0
C1orf54_S	0
C1orf56_S	0
C1orf87_S	0
C1orf95_S	0.762413
C20orf118_S	0
C20orf132_S	0.992314
C20orf160_S	0
C20orf202_S	0
C20orf203_S	0
C20orf24_S	0
C21orf7_S	0
C22orf15_S	0
C22orf23_S	0
C22orf24_S	0
C2CD4A_S	0
C2CD4B_S	0
C2CD4C_S	0.972878
C2_S	0.998301
C2orf27A_S	0
C2orf40_S	0
C2orf54_S	0
C2orf62_S	0
C2orf65_S	0
C2orf66_S	0
C2orf72_S	0
C2orf77_S	0
C2orf80_S	0
C2orf83_S	0
C2orf84_S	0
C2orf88_S	1.0881
C2orf91_S	1.11051
C3_S	0.950824
C3orf24_S	0
C3orf25_S	0
C3orf27_S	0
C3orf32_S	0
C3orf35_S	0
C3orf71_S	0
C3orf78_S	0
C3orf80_S	0
C4A_S	0.780263
C4orf19_S	0
C4orf26_S	0
C4orf32_S	1.02345
C4orf36_S	0
C4orf47_S	1.29951
C5AR1_S	0
C5orf49_S	0
C5orf58_S	0
C5orf60_S	0
C5orf63_S	0
C5orf65_S	0
C6orf132_S	0
C6orf141_S	0
C6orf163_S	0
C6orf221_S	0
C6orf226_S	0
C6orf25_S	1.10366
C6orf52_S	0
C6orf7_S	0
C6orf99_S	0
C7orf29_S	0
C7orf43_S	0.985083
C7orf53_S	0.804696
C7orf55_S	0
C7orf57_S	0
C8A_S	0
C8orf31_S	0
C8orf44-SGK3_S	0
C8orf44_S	0.854802
C8orf45_S	0
C8orf47_S	0
C8orf48_S	0
C8orf80_S	1.01269
C8orf85_S	0
C8orf86_S	0
C9orf103_S	0
C9orf128_S	0
C9orf135_S	0
C9orf139_S	0
C9orf163_S	0
C9orf167_S	0.946953
C9orf169_S	0
C9orf170_S	0
C9orf3_S	0.723727
C9orf43_S	0
C9orf47_S	0
C9orf66_S	0
C9orf71_S	0
C9orf95_S	0
C9orf96_S	0
C9orf9_S	0
CA12_S	0
CA9_S	0
CABP1_S	0
CACNA1B_S	0.930014
CACNA1C_S	0.801591
CACNA1D_S	0
CACNA1F_S	0.804696
CACNA1S_S	0
CACNA2D3_S	0
CACNB2_S	0
CACNB4_S	1.10366
CADM2_S	0.860874
CALB1_S	0
CALB2_S	0
CALCB_S	0
CALCRL_S	1.52655
CALCR_S	0
CALHM2_S	0
CALN1_S	0.831327
CAMK2A_S	0
CAMK2B_S	1.04412
CAMK2N2_S	0
CAPN11_S	0
CAPN12_S	0
CAPN13_S	0
CAPN3_S	0
CAPN6_S	1.16372
CAPN9_S	0
CAPSL_S	0
CAPS_S	0
CARD11_S	0
CARD6_S	0
CARD9_S	0
CASC1_S	0
CASP10_S	1.2165
CASP14_S	0.672013
CASR_S	0
CASS4_S	0
CATSPER2_S	0.860874
CATSPER3_S	0
CATSPERG_S	0
CAV2_S	0
CBLC_S	0
CBLN1_S	0
CBLN3_S	0
CBWD5_S	0
CCBE1_S	0.68039
CCDC106_S	0
CCDC108_S	0
CCDC110_S	0
CCDC114_S	1.0881
CCDC11_S	0
CCDC135_S	0
CCDC13_S	0
CCDC140_S	0
CCDC141_S	0
CCDC144A_S	0.850734
CCDC144NL_S	0
CCDC146_S	1.12522
CCDC153_S	0
CCDC157_S	0
CCDC159_S	0
CCDC170_S	0.71295
CCDC17_S	0
CCDC19_S	1.38471
CCDC24_S	0
CCDC33_S	1.01922
CCDC37_S	0
CCDC39_S	0
CCDC3_S	0
CCDC42B_S	0
CCDC62_S	0
CCDC64B_S	0
CCDC64_S	0.923627
CCDC65_S	0
CCDC67_S	0
CCDC68_S	0
CCDC78_S	0
CCDC7_S	0
CCDC81_S	0
CCDC85B_S	0
CCDC88B_S	0
CCDC96_S	0
CCKBR_S	0.854802
CCK_S	0
CCL26_S	0
CCL28_S	0
CCL3L3_S	0
CCL4_S	0
CCL5_S	0
CCNA1_S	0
CCNB3_S	1.09131
CCR6_S	0
CCS_S	0
CCT6B_S	0
CD101_S	0
CD163L1_S	0
CD163_S	0.90523
CD1D_S	0
CD200R1_S	0
CD207_S	0
CD209_S	0.758688
CD22_S	0
CD244_S	0
CD247_S	0
CD274_S	0
CD28_S	0.815009
CD300A_S	0
CD300LG_S	0
CD36_S	0
CD3G_S	0
CD40_S	0
CD52_S	0
CD68_S	0
CD70_S	0
CD72_S	0
CD79A_S	0
CD79B_S	0
CD84_S	0.726698
CD97_S	1.01922
CDA_S	0
CDC42BPG_S	0
CDC42EP5_S	0
CDCP1_S	0.799551
CDH17_S	0
CDH18_S	0
CDH1_S	0
CDH26_S	0
CDH3_S	1.00522
CDHR2_S	0
CDHR3_S	0
CDK3_S	0
CDK5_S	0.962046
CDKL1_S	0
CDKN2B_S	0
CDNF_S	0
CDR1_S	0
CEACAM19_S	1.29951
CEACAM1_S	0
CEACAM5_S	0
CEACAM8_S	0
CEBPA_S	0
CEBPD_S	0
CELF4_S	0
CELF6_S	0
CEND1_S	0
CEP72_S	0
CERKL_S	0
CERS3_S	0.969487
CES4A_S	0
CFB_S	0
CFD_S	0
CFTR_S	0
CGA_S	0
CHAC1_S	0
CHAC2_S	0
CHADL_S	0
CHGA_S	0
CHGB_S	0
CHODL_S	1.17146
CHP2_S	0.93469
CHRD_S	0.937385
CHRFAM7A_S	0
CHRNA1_S	0
CHRNA4_S	0
CHRNA7_S	1.19456
CHRNA9_S	0
CHRNB2_S	0
CHST13_S	0
CHST1_S	0.932749
CHST5_S	0
CHST8_S	0
CHSY3_S	1.0068
CIDEB_S	0
CIDEC_S	0
CIITA_S	0
CISD3_S	0
CISH_S	1.22056
CITED1_S	0
CITED4_S	0
CKMT2_S	0
CLCF1_S	0
CLCNKB_S	0
CLDN15_S	0
CLDN16_S	0
CLDN23_S	0
CLDN4_S	1.02345
CLDN5_S	0
CLDN7_S	0
CLDND2_S	0
CLEC11A_S	0.801591
CLEC12A_S	0
CLEC17A_S	0
CLEC18C_S	0
CLEC2L_S	0
CLEC4A_S	0
CLEC4C_S	0
CLEC4D_S	0
CLEC4E_S	0
CLEC4F_S	0
CLEC6A_S	0
CLEC7A_S	0.840195
CLIC2_S	0
CLIC5_S	0.979479
CLMN_S	1.17146
CLRN1_S	0
CLUL1_S	0
CLVS2_S	0
CMPK2_S	0
CMTM1_S	0.854802
CMTM5_S	0
CMYA5_S	0.81052
CNDP1_S	0
CNGA1_S	1.20674
CNGB1_S	0
CNIH3_S	0
CNKSR1_S	0
CNNM1_S	1.49652
CNTF_S	0
CNTN1_S	0.807693
CNTN3_S	1.41088
CNTN5_S	0
CNTN6_S	0
COL15A1_S	0
COL16A1_S	0
COL21A1_S	0.815009
COL3A1_S	0.987088
COL4A4_S	0
COL8A1_S	0
COLQ_S	0
COMTD1_S	0
CORO1A_S	0
CORO6_S	0
CORO7-PAM16_S	0
CORT_S	0
COX14_S	0
COX6B2_S	0
CPA4_S	0
CPEB1_S	1.09595
CPLX3_S	0
CPN1_S	0
CPO_S	0
CP_S	0.972878
CR2_S	0
CREB3L1_S	0
CREB3L3_S	0
CREG2_S	0.71295
CRHBP_S	0
CRHR2_S	0
CRIP1_S	0
CRIP3_S	0
CRISPLD2_S	0
CRLF1_S	0
CRTAM_S	0
CRYAA_S	0
CRYAB_S	0
CRYBA1_S	0
CRYBA4_S	0
CRYBB1_S	0
CRYBB2_S	0
CRYBB3_S	0
CRYGD_S	0
CRYGN_S	0
CSDC2_S	0.718798
CSF2RA_S	0
CSMD2_S	0.915472
CSN3_S	0
CSPG4_S	0.892925
CST2_S	0
CST6_S	0
CTAGE15P_S	0
CTAGE4_S	0
CTAGE6P_S	0
CTCFL_S	0.992314
CTF1_S	0
CTNNA3_S	0
CTSF_S	0
CTSS_S	0
CTU1_S	0.966033
CUBN_S	0
CX3CR1_S	0
CXCL12_S	0
CXCL16_S	0.799551
CXCL2_S	0
CXCL3_S	0
CXCL6_S	0
CXCR2_S	0
CXorf21_S	0
CXorf30_S	1.1768
CXorf36_S	0
CXorf48_S	0
CXorf58_S	0
CXorf59_S	0
CXorf69_S	0
CYGB_S	0.725049
CYLC2_S	0
CYP1A2_S	0.825061
CYP26B1_S	0
CYP26C1_S	0
CYP27B1_S	0
CYP2B6_S	0.920879
CYP2C8_S	0
CYP2D6_S	0
CYP2J2_S	0
CYP3A5_S	0
CYP3A7_S	0
CYP46A1_S	0
CYP4A11_S	0
CYP4F11_S	0
CYP4F22_S	0
CYP8B1_S	0
CYS1_S	0
CYSLTR2_S	1.34224
CYTL1_S	0
DACT2_S	0
DAPL1_S	0
DAPP1_S	0
DARC_S	0
DBC1_S	0
DBH_S	0
DBX1_S	0
DCAF4_S	0
DCDC1_S	1.3296
DCDC2_S	1.24028
DCDC5_S	0
DCHS2_S	0
DCLK3_S	0
DDIT3_S	0
DDIT4L_S	0
DDN_S	1.20222
DDR2_S	0
DDX25_S	0
DEF6_S	0
DEFB1_S	0
DENND1C_S	0
DENND2C_S	0
DENND3_S	0.74369
DEPDC7_S	0
DES_S	0
DGKG_S	0
DGKI_S	0
DGKK_S	0
DHDH_S	0
DHRS2_S	0
DHRS4L2_S	0
DHRS9_S	0
DIO1_S	0
DIO3_S	0
DIRAS3_S	0
DIRC1_S	0
DISC1_S	0
DKK1_S	0
DKK4_S	0
DKKL1_S	0
DLEU7_S	0
DLG2_S	0.695304
DLGAP2_S	0.672013
DLGAP3_S	0
DLK1_S	1.47932
DLK2_S	0
DLX2_S	0
DLX3_S	0
DLX4_S	0
DLX5_S	0
DLX6_S	0
DMBX1_S	0
DMGDH_S	1.25387
DMRT3_S	0
DMRTC1B_S	0
DMRTC1_S	0
DNAAF3_S	0
DNAH12_S	0
DNAH1_S	0.918289
DNAH5_S	0.943331
DNAH9_S	0.71295
DNAI1_S	1.45213
DNAJA4_S	0
DNAJB13_S	0
DNAJB7_S	0
DNAJC28_S	0
DNAJC30_S	0
DND1_S	0
DNLZ_S	0
DNM3_S	0
DOC2A_S	0
DOC2B_S	0
DOCK10_S	1.12188
DOCK8_S	0.992314
DOK3_S	1.14966
DPF1_S	0.850734
DPF3_S	0
DPH3P1_S	1.03464
DPPA2_S	0
DPYS_S	0
DRD4_S	0
DRD5_S	0
DRP2_S	1.16569
DSC1_S	0.943331
DSCAM_S	0
DSG3_S	0
DTX1_S	0.704708
DUSP10_S	1.0774
DUSP15_S	0
DUSP26_S	0
DUSP28_S	0
DUSP2_S	0
DUSP9_S	0
DUXA_S	0
DYDC1_S	0.770594
DYNC1I1_S	0
DYNLRB2_S	0
EBLN2_S	0
ECEL1_S	0
ECM1_S	0
ECM2_S	0
ECSCR_S	0
ECT2L_S	0
EDAR_S	0
EDN3_S	0
EEF1A2_S	0
EEPD1_S	0.887971
EFCAB11_S	0
EFCAB4A_S	0
EFCAB5_S	0
EFCAB6_S	1.15399
EFHB_S	1.35432
EFNA1_S	0
EGFL6_S	0
EGFL8_S	0
EGR2_S	0
EGR3_S	0
EHBP1L1_S	0
EHD2_S	0.887971
EHF_S	0
EID3_S	0
EIF4EBP3_S	0
ELAC1_S	0.950824
ELF5_S	0
ELFN2_S	1.06338
ELL3_S	0.865358
ELMO3_S	0
ELN_S	0.900069
ELOVL7_S	1.02345
ELTD1_S	0
EMCN_S	0
EME2_S	0
EML5_S	0.966033
EML6_S	0
EMR2_S	0
EMX1_S	0
EMX2_S	0
ENDOG_S	0
ENO4_S	0.827647
ENPP3_S	0.812948
ENPP6_S	0
ENPP7_S	0
ENTPD2_S	0
EPAS1_S	0
EPB49_S	0
EPHA10_S	0
EPHA1_S	0
EPHX3_S	0
EPHX4_S	0
EPN3_S	0
EPOR_S	1.21451
EPO_S	0
EPS8L1_S	0
ERAP2_S	0
EREG_S	0.871579
ERG_S	0
ERMN_S	0
ERN1_S	1.21162
ERN2_S	1.28357
ERP27_S	0
ERVFRD-1_S	0
ERVV-1_S	0
ESM1_S	0
ESR2_S	0
ESRP1_S	0
ESRP2_S	0
ETV2_S	0
ETV4_S	0
EVX1_S	0
EXD1_S	0
EXOC3L4_S	0
EXOSC4_S	0
EXPH5_S	0.677514
EXTL1_S	0
EYA1_S	0
EYS_S	0.780263
F10_S	0
F12_S	0
F13A1_S	0
F2RL2_S	0
F2RL3_S	0
F5_S	0.762413
F7_S	0
F8A2_S	0
F8A3_S	0
F8_S	0.698813
FA2H_S	0
FAAH2_S	0
FAAH_S	0
FABP1_S	0
FABP2_S	0
FABP4_S	0
FABP6_S	0
FADS6_S	0
FAIM3_S	0
FAM100A_S	1.14966
FAM101A_S	0
FAM109B_S	0
FAM110D_S	0
FAM113B_S	1.30421
FAM123C_S	1.18971
FAM129A_S	0
FAM131C_S	0
FAM132A_S	0
FAM133A_S	1.06338
FAM134B_S	0
FAM135B_S	0
FAM150B_S	0
FAM151A_S	0
FAM151B_S	0
FAM153B_S	1.11529
FAM154B_S	0.682688
FAM156B_S	0
FAM157A_S	0
FAM157B_S	0
FAM159A_S	0
FAM162B_S	0
FAM166A_S	0
FAM166B_S	0
FAM167B_S	0
FAM169B_S	0
FAM173A_S	1.06338
FAM176C_S	0
FAM178B_S	0
FAM179A_S	0
FAM184B_S	0
FAM189A2_S	0
FAM195A_S	0
FAM198A_S	1.35432
FAM19A3_S	0
FAM209A_S	0
FAM209B_S	0
FAM20A_S	0
FAM211A_S	1.10366
FAM218A_S	0
FAM22D_S	0.950824
FAM22G_S	0
FAM26F_S	0
FAM3B_S	0
FAM43A_S	0
FAM43B_S	0
FAM46C_S	0
FAM50B_S	0
FAM65C_S	0
FAM69C_S	0
FAM70B_S	0
FAM71E1_S	0
FAM71F1_S	0
FAM71F2_S	0
FAM78A_S	0
FAM78B_S	0
FAM82A1_S	0
FAM83A_S	0
FAM83B_S	0
FAM83E_S	0.979479
FAM83F_S	0
FAM86B1_S	0
FAM90A1_S	0
FAM92B_S	0
FAM98C_S	0
FAT2_S	0.804696
FBP1_S	0
FBXL16_S	0.70986
FBXL22_S	0
FBXL6_S	0
FBXO24_S	0
FBXO27_S	0
FBXO2_S	0
FBXO32_S	0
FBXO40_S	0
FBXW12_S	0
FCGBP_S	0
FCGR2B_S	0
FCHSD1_S	0
FER1L5_S	0
FERMT1_S	0.878211
FEZF1_S	0
FEZF2_S	0
FFAR2_S	0
FGA_S	0
FGB_S	0
FGD2_S	0
FGD3_S	0.804696
FGD5_S	0.966033
FGF10_S	0
FGF14_S	1.0494
FGF18_S	0
FGF19_S	0
FGF1_S	0
FGF4_S	0
FGF5_S	0.668528
FGF7_S	0.820881
FGF8_S	0
FGL2_S	0
FHIT_S	0
FIGF_S	0
FILIP1L_S	0.704708
FITM2_S	0
FLG2_S	0
FLI1_S	0
FLJ25363_S	0
FLRT1_S	0
FLT3LG_S	0
FLT3_S	0
FMNL1_S	0
FMO1_S	0
FMO2_S	0
FMO4_S	0.84837
FMO5_S	0
FOSL1_S	0
FOXA2_S	0
FOXC1_S	0
FOXC2_S	0
FOXD3_S	0
FOXD4_S	0
FOXE1_S	0
FOXE3_S	0
FOXG1_S	0
FOXH1_S	0
FOXI2_S	0
FOXL1_S	0
FOXN4_S	0.754093
FOXP2_S	1.33228
FOXP3_S	0
FOXQ1_S	0
FOXR2_S	0
FOXS1_S	0
FRAT1_S	0
FRK_S	0
FRMD7_S	0
FRMPD2_S	0
FRMPD4_S	0.883674
FRY_S	0.825061
FSCN2_S	0
FSIP1_S	0
FSIP2_S	0.788664
FSTL4_S	0.69103
FTCD_S	0
FUT2_S	0
FUT3_S	0
FUT5_S	0
FXYD1_S	0
FXYD2_S	0
FXYD3_S	0
FXYD6-FXYD2_S	0
FXYD7_S	0
G0S2_S	0
G6PC_S	0
GABRA4_S	0
GABRA5_S	1.01634
GABRB1_S	0
GABRG3_S	0
GABRP_S	0
GAD2_S	0
GADD45B_S	0
GADL1_S	0
GALNS_S	1.01026
GALNT3_S	0
GALNT4_S	0
GALNT5_S	0
GALNT6_S	0.701954
GALNT8_S	0
GALNT9_S	0
GALNTL2_S	1.03464
GALNTL6_S	0
GALP_S	0
GALR2_S	0
GAL_S	0
GAPT_S	0
GAS2L1_S	0.734115
GAS2_S	0
GAS8_S	0.860874
GATA2_S	0
GATA3_S	0
GATA4_S	0
GATA5_S	0
GATA6_S	1.28093
GBP6_S	0
GBX1_S	0
GCHFR_S	0
GCK_S	1.15856
GCM1_S	0
GC_S	0
GDA_S	0
GDF10_S	0
GDF1_S	0
GDF6_S	0
GDF9_S	0
GDNF_S	0
GDPD3_S	0
GEMIN7_S	0.799551
GFOD1_S	0
GFRA2_S	1.12986
GFRA3_S	0
GFRAL_S	0
GGN_S	0
GGT1_S	1.17368
GGT5_S	0.72232
GGT6_S	0
GGTLC2_S	0
GH1_S	0
GHRH_S	0
GIMAP1_S	0
GJA10_S	0
GJA3_S	0
GJA4_S	0
GJA5_S	0
GJB1_S	1.51659
GJB6_S	0
GJB7_S	1.28685
GJD2_S	0
GJD4_S	0
GLB1L3_S	0
GLDN_S	0.818076
GLI1_S	0
GLI4_S	0
GLIPR1_S	0
GLIS1_S	0
GLP1R_S	0
GLRA1_S	0
GLRA2_S	0
GLRX2_S	0
GLS2_S	0
GLT8D2_S	0.834588
GLTPD2_S	0
GLYATL2_S	0
GLYAT_S	0
GMPR_S	0
GNAT1_S	0
GNG11_S	0
GNG8_S	0
GNGT1_S	0
GNRH1_S	0
GOLGA6A_S	1.28685
GOLGA6B_S	0.666663
GOLGA6C_S	0
GOLGA6L1_S	0.677514
GOLGA6L6_S	0
GOLT1A_S	0
GP2_S	0
GPAT2_S	0
GPBAR1_S	0
GPC5_S	0.883674
GPCRLTM7_S	0
GPD1_S	0
GPHA2_S	0
GPNMB_S	0
GPR110_S	0
GPR111_S	0.785561
GPR113_S	0.854802
GPR114_S	0
GPR124_S	0.823566
GPR132_S	0
GPR133_S	0.895562
GPR135_S	0
GPR146_S	0
GPR156_S	0
GPR157_S	0.834588
GPR158_S	0
GPR1_S	1.15399
GPR21_S	0
GPR35_S	0
GPR37L1_S	0
GPR37_S	1.00291
GPR39_S	1.31054
GPR3_S	1.57211
GPR4_S	0
GPR50_S	0
GPR61_S	0
GPR68_S	0
GPR75-ASB3_S	0
GPR75_S	0
GPR83_S	0
GPR85_S	0.998301
GPR97_S	0
GPRC5A_S	0
GPRC6A_S	0
GPRIN2_S	0
GPSM3_S	0
GPT_S	0
GRAMD2_S	0
GREM2_S	0
GRHL1_S	0
GRHL2_S	0
GRID1_S	0
GRID2_S	0
GRIK1_S	0
GRIK2_S	0.93469
GRIK3_S	1.01026
GRIK4_S	0
GRIN2B_S	0
GRIN2C_S	0
GRIN2D_S	0.998301
GRIN3B_S	0
GRM1_S	0.895562
GRM2_S	0
GRM3_S	0
GRM4_S	0
GRM6_S	1.03464
GRPR_S	0
GSDMA_S	1.37382
GSDMC_S	1.24308
GSDMD_S	0
GSG1_S	0.920879
GSTA1_S	0
