Gene	Expression
ASB9_T	0
ASCL1_T	0
ASIC2_T	0
ASIC3_T	0
ASIC4_T	0
ASMT_T	0
ASPA_T	0
ASPG_T	0
ASPHD1_T	0
ASPRV1_T	0
ATF5_T	0
ATG16L2_T	0
ATG9B_T	0
ATP12A_T	0
ATP13A4_T	0
ATP1B4_T	0
ATP2A1_T	0
ATP2C2_T	0
ATP5L2_T	0
ATP6V0A4_T	0
ATP6V0D2_T	0
ATP6V1C2_T	0
ATP6V1E2_T	0
ATP8A2_T	0
ATP8B1_T	0.956473
ATP8B4_T	0
AURKC_T	0
B3GALT1_T	0
B3GALT2_T	1.21176
B3GALT4_T	0
B3GALT5_T	0
B3GAT2_T	0
B3GNT4_T	0
B3GNT6_T	1.14894
B3GNT7_T	0
B3GNT8_T	0
B4GALNT1_T	0
B7H6_T	1.00057
BAGE_T	0
BAI3_T	0
BAIAP2L2_T	0
BAIAP3_T	1.0678
BARHL2_T	0
BARX1_T	0
BARX2_T	0
BATF2_T	0
BCAR3_T	0
BCAS1_T	0
BCL11A_T	0
BCL11B_T	1.1772
BCL2L15_T	1.22085
BDH1_T	0
BDKRB2_T	0
BDNF_T	0
BEAN1_T	0
BEGAIN_T	0
BEND2_T	0
BEND6_T	0
BEST3_T	0
BEST4_T	0
BFSP2_T	0
BHLHA15_T	0
BHLHE41_T	0
BIK_T	0
BIRC3_T	0
BMP5_T	0
BMP6_T	0
BMP8B_T	0
BNIPL_T	0
BRDT_T	0
BRP44L_T	0
BRS3_T	0
BSN_T	0
BSPRY_T	0
BST1_T	0
BTBD17_T	0
BTBD19_T	0
BTBD8_T	0
BTC_T	0
BTN3A3_T	0
BTNL9_T	0
C10orf105_T	0
C10orf10_T	0
C10orf111_T	0
C10orf11_T	0
C10orf25_T	0
C10orf35_T	0
C10orf67_T	0
C10orf82_T	0
C11orf20_T	0
C11orf35_T	0
C11orf45_T	0
C11orf52_T	0
C11orf65_T	0
C11orf67_T	0
C11orf71_T	0
C11orf86_T	0
C11orf91_T	0
C11orf93_T	0
C11orf96_T	0
C12orf39_T	0
C12orf45_T	0
C12orf68_T	0
C12orf77_T	0
C13orf33_T	0
C14orf176_T	0
C14orf182_T	0.90835
C14orf39_T	0
C14orf80_T	0
C15orf27_T	0
C15orf2_T	0.903298
C15orf52_T	0
C15orf56_T	0
C15orf58_T	0
C15orf59_T	0
C16orf54_T	0
C16orf71_T	0
C16orf74_T	0
C16orf79_T	0
C16orf7_T	0
C16orf86_T	0
C16orf89_T	0
C16orf91_T	0
C16orf92_T	0
C16orf93_T	0
C16orf95_T	0
C16orf96_T	0
C17orf107_T	0
C17orf109_T	0
C17orf28_T	1.23494
C17orf50_T	0
C17orf56_T	0
C17orf72_T	0
C17orf77_T	1.04851
C17orf89_T	0
C17orf90_T	0
C17orf97_T	0
C17orf98_T	0
C18orf1_T	0
C18orf26_T	0
C19orf35_T	1.12697
C19orf45_T	0
C19orf46_T	0
C19orf57_T	0
C19orf73_T	0
C19orf75_T	0
C19orf76_T	0
C19orf77_T	0
C1QL1_T	0
C1QL3_T	0
C1QTNF1_T	0
C1QTNF9B-AS1_T	0
C1S_T	0
C1orf101_T	0
C1orf116_T	0
C1orf131_T	0
C1orf141_T	0
C1orf150_T	0
C1orf151-NBL1_T	0
C1orf172_T	0
C1orf173_T	0
C1orf186_T	0
C1orf192_T	0
C1orf194_T	0
C1orf210_T	0
C1orf228_T	0
C1orf229_T	0
C1orf35_T	0
C1orf38_T	0
C1orf49_T	0
C1orf51_T	1.08257
C1orf53_T	0
C1orf56_T	1.1618
C1orf87_T	0
C1orf95_T	0
C20orf118_T	0
C20orf160_T	1.13868
C20orf195_T	0
C20orf196_T	0
C20orf202_T	0
C20orf203_T	1.01445
C20orf94_T	0
C21orf7_T	0
C22orf15_T	0
C22orf23_T	0
C22orf24_T	0
C2CD4A_T	0
C2CD4B_T	0
C2CD4C_T	1.11133
C2_T	0
C2orf27A_T	0
C2orf40_T	0
C2orf42_T	0
C2orf49_T	0
C2orf54_T	0
C2orf62_T	0
C2orf65_T	0
C2orf66_T	0
C2orf76_T	0
C2orf80_T	0
C2orf83_T	0
C2orf84_T	0
C2orf88_T	1.1224
C3_T	1.08626
C3orf14_T	0
C3orf24_T	0
C3orf25_T	0
C3orf27_T	0
C3orf32_T	0
C3orf35_T	0
C3orf52_T	0
C3orf70_T	0
C3orf71_T	0
C3orf80_T	0
C4A_T	0
C4orf19_T	0
C4orf26_T	0
C4orf32_T	0
C4orf36_T	0
C4orf47_T	0
C4orf49_T	0
C5AR1_T	0
C5orf49_T	0
C5orf58_T	0
C5orf60_T	0
C5orf63_T	0
C5orf65_T	0
C6orf132_T	0
C6orf141_T	0
C6orf163_T	0
C6orf165_T	0
C6orf221_T	0
C6orf226_T	0
C6orf25_T	0
C6orf52_T	0
C6orf7_T	0
C6orf99_T	0
C7orf25_T	0
C7orf29_T	0
C7orf43_T	0
C7orf53_T	0
C7orf55_T	0
C7orf57_T	0
C8A_T	0
C8orf31_T	0
C8orf44-SGK3_T	0
C8orf44_T	0
C8orf45_T	0
C8orf47_T	0
C8orf48_T	0
C8orf76_T	0
C8orf80_T	1.03254
C8orf82_T	0
C8orf85_T	0
C8orf86_T	0
C9orf103_T	0
C9orf128_T	0
C9orf135_T	0
C9orf139_T	0
C9orf163_T	0
C9orf167_T	0.864927
C9orf169_T	0
C9orf170_T	0
C9orf3_T	0
C9orf43_T	0
C9orf47_T	0
C9orf66_T	0.928853
C9orf71_T	0
C9orf95_T	0
C9orf96_T	0
C9orf9_T	0
CA8_T	0
CA9_T	0
CABP1_T	0
CACNA1B_T	0
CACNA1C_T	1.12048
CACNA1D_T	0
CACNA1F_T	0
CACNA1S_T	0
CACNA2D3_T	0
CACNB2_T	0
CACNB4_T	1.10129
CADM2_T	0
CALB1_T	0.923834
CALB2_T	0.98559
CALCB_T	0
CALCRL_T	0
CALCR_T	0
CALHM2_T	0
CALN1_T	0
CAMK2A_T	1.15251
CAMK2B_T	0
CAMK2N2_T	0
CAPN11_T	0
CAPN12_T	0
CAPN3_T	0
CAPN9_T	0
CAPS2_T	0
CAPSL_T	0
CAPS_T	0
CARD11_T	0
CARD6_T	0
CARD9_T	0
CASC1_T	0
CASP10_T	0.938052
CASP14_T	0.992982
CASR_T	0
CASS4_T	0
CATSPER2_T	0
CATSPER3_T	0
CAV2_T	0.94311
CBLC_T	0
CBLN1_T	0
CBLN3_T	0
CBR1_T	0
CBWD3_T	0
CBWD5_T	0
CCDC103_T	0
CCDC106_T	0
CCDC108_T	0
CCDC109B_T	0
CCDC110_T	0
CCDC114_T	0
CCDC11_T	0
CCDC121_T	0
CCDC122_T	0
CCDC135_T	0
CCDC13_T	0
CCDC140_T	0
CCDC141_T	0
CCDC144NL_T	0
CCDC146_T	0
CCDC151_T	0
CCDC153_T	0
CCDC157_T	0
CCDC159_T	0
CCDC164_T	0
CCDC169-SOHLH2_T	0
CCDC17_T	0
CCDC19_T	0
CCDC24_T	0
CCDC28B_T	0
CCDC33_T	0
CCDC37_T	0
CCDC39_T	0
CCDC3_T	0
CCDC42B_T	0
CCDC57_T	0
CCDC61_T	0
CCDC62_T	0
CCDC64B_T	0
CCDC64_T	0.964301
CCDC65_T	0
CCDC67_T	0
CCDC68_T	0
CCDC74A_T	0
CCDC78_T	0
CCDC7_T	0
CCDC81_T	0
CCDC88B_T	1.06157
CCDC96_T	0
CCK_T	0
CCL26_T	0
CCL28_T	0
CCL2_T	0
CCL3L3_T	0
CCL4_T	0
CCL5_T	0
CCNA1_T	1.15251
CCNB3_T	0
CCNE2_T	0
CCR6_T	0
CCZ1B_T	0
CD101_T	0
CD163L1_T	0
CD1D_T	0
CD200R1_T	0
CD207_T	0
CD209_T	0
CD22_T	0
CD244_T	0
CD247_T	0
CD274_T	0
CD28_T	0
CD300A_T	0
CD300LG_T	0
CD36_T	0
CD3G_T	0.98559
CD52_T	0
CD68_T	0
CD72_T	0
CD79A_T	0
CD79B_T	0
CD83_T	0
CD97_T	1.13426
CDA_T	0
CDC42EP5_T	0
CDCP1_T	1.21176
CDH17_T	0
CDH18_T	0
CDH1_T	1.15251
CDH26_T	0
CDH7_T	0
CDHR2_T	0
CDHR3_T	0.923834
CDK5R2_T	0
CDK5_T	0
CDKL1_T	0
CDNF_T	0
CDR1_T	0
CEACAM19_T	0
CEACAM1_T	0
CEACAM5_T	1.09808
CEBPA_T	0
CEBPB_T	0
CEBPD_T	1.0068
CELF4_T	0.89004
CELF6_T	0
CENPM_T	0
CERKL_T	0
CERS3_T	0
CES4A_T	0
CFB_T	0
CFD_T	0
CFTR_T	0
CGA_T	0
CHAC1_T	0
CHAC2_T	0
CHADL_T	0
CHCHD5_T	0
CHGB_T	0
CHODL_T	0.946865
CHP2_T	0
CHRFAM7A_T	1.03731
CHRNA1_T	0
CHRNA4_T	0
CHRNA7_T	0
CHRNA9_T	0
CHRNB2_T	0
CHST13_T	0
CHST9_T	0
CHSY3_T	0
CIDEB_T	0
CIDEC_T	0
CIITA_T	0
CISD3_T	0
CISH_T	0
CITED1_T	0
CITED4_T	0
CKMT2_T	0
CLCF1_T	0
CLCNKB_T	0
CLDN23_T	0
CLDN4_T	0
CLDN5_T	0
CLDN7_T	0
CLDND2_T	0
CLEC12A_T	0
CLEC17A_T	0
CLEC2L_T	0
CLEC4A_T	0
CLEC4C_T	0
CLEC4D_T	0
CLEC4E_T	1.0111
CLEC4F_T	0
CLEC6A_T	0
CLEC7A_T	0.932749
CLIC2_T	0
CLIC5_T	1.02808
CLUL1_T	0
CLVS2_T	0
CMPK2_T	0
CMTM1_T	0
CMTM5_T	0
CMYA5_T	0.94311
CNDP1_T	0
CNGA1_T	0
CNGB1_T	0
CNIH3_T	0
CNKSR1_T	0
CNNM1_T	0
CNTF_T	0
CNTN1_T	0
CNTN3_T	0
CNTN5_T	0
CNTN6_T	0
COL15A1_T	0
COL21A1_T	0
COL4A4_T	0
COL8A1_T	0
COLQ_T	1.13426
COMTD1_T	0
COPZ2_T	0
CORO1A_T	0
CORO6_T	0
CORO7_T	0
CORT_T	0
COX14_T	0
COX6B2_T	0
CPEB1_T	0
CPLX1_T	0
CPLX3_T	0
CPN1_T	0
CPO_T	0
CPZ_T	0
CP_T	0.919675
CR2_T	0
CRB1_T	0
CREB3L3_T	0
CREG2_T	0
CRELD2_T	0
CRHBP_T	0
CRHR2_T	0
CRIP1_T	0
CRIP3_T	0
CRISPLD2_T	0
CRLF1_T	0
CRTAM_T	0
CRYAA_T	0
CRYAB_T	0
CRYBA1_T	0
CRYBA4_T	0
CRYBB1_T	0
CRYBB2_T	0
CRYBB3_T	0
CRYGD_T	0
CRYGN_T	0
CSMD2_T	0
CSN3_T	0
CSPG4_T	0
CSPG5_T	0
CST2_T	0
CST6_T	0
CTAGE4_T	0
CTAGE6P_T	0
CTCFL_T	0.898127
CTNNA3_T	0
CTSF_T	0
CTSS_T	0
CTU1_T	0
CUBN_T	1.01445
CX3CR1_T	0
CXCL12_T	0
CXCL16_T	0.972706
CXCL2_T	0
CXCL3_T	0
CXCL6_T	0
CXCR2_T	0
CXorf21_T	0
CXorf30_T	0
CXorf36_T	0
CXorf40A_T	0
CXorf48_T	0
CXorf58_T	0
CXorf59_T	0
CXorf69_T	0
CYB561D2_T	0
CYBASC3_T	0
CYGB_T	0
CYP11A1_T	0
CYP1A2_T	1.0939
CYP26B1_T	0
CYP26C1_T	0
CYP27B1_T	0
CYP2B6_T	0
CYP2C8_T	0
CYP2D6_T	0
CYP2J2_T	0
CYP2S1_T	0
CYP3A5_T	0
CYP3A7_T	0
CYP46A1_T	0
CYP4A11_T	0
CYP4F11_T	0.911015
CYP4F22_T	0.911015
CYP7B1_T	0
CYP8B1_T	0.960806
CYS1_T	0
CYSLTR2_T	0
CYTL1_T	0
DACH2_T	0
DACT2_T	0
DAPL1_T	0
DAPP1_T	0.919675
DARC_T	0
DBC1_T	0
DBH_T	0
DBX1_T	0
DBX2_T	0
DCDC1_T	0
DCDC2_T	0
DCDC5_T	0.960806
DCHS2_T	0
DCLK3_T	0
DDC_T	0
DDIT3_T	0
DDIT4L_T	0
DDN_T	0
DDR2_T	0
DDX25_T	0
DDX28_T	0
DECR2_T	0
DEF6_T	0
DEFB1_T	0
DENND1C_T	0
DENND2C_T	0
DENND3_T	1.07516
DEPDC4_T	0
DEPDC7_T	0
DFNA5_T	0
DFNB59_T	0
DGAT2_T	0
DGKE_T	0
DGKG_T	0
DGKI_T	0
DGKK_T	0
DHDH_T	0
DHRS11_T	0
DHRS4L2_T	1.11529
DHRS9_T	0
DIO1_T	0
DIO3_T	0
DIRAS3_T	0
DIRC1_T	0
DKK1_T	0
DKK4_T	0
DKKL1_T	0
DLEU7_T	0
DLG2_T	1.23653
DLGAP2_T	0
DLGAP3_T	0
DLK1_T	0
DLK2_T	0
DLX2_T	0
DLX3_T	0
DLX4_T	0
DLX5_T	0
DLX6_T	0
DMBX1_T	0.98559
DMGDH_T	0
DMRT3_T	0
DMRTA1_T	0
DMRTC1B_T	0
DMRTC1_T	0
DNAAF3_T	0
DNAH12_T	0
DNAH5_T	0
DNAH9_T	0.868603
DNAI1_T	0
DNAJB7_T	0
DNAJC12_T	0
DNAJC28_T	0
DND1_T	0
DNLZ_T	0
DNM3_T	0
DOC2A_T	0
DOC2B_T	0
DOCK10_T	0
DOCK8_T	1.18141
DOHH_T	0
DOK3_T	0
DPF3_T	0
DPPA2_T	1.24815
DPYS_T	0
DRD5_T	0
DRP2_T	0.875374
DSCAM_T	0
DSG3_T	1.10129
DTX1_T	1.0068
DUSP15_T	0
DUSP26_T	0
DUSP28_T	0
DUSP2_T	0
DUSP9_T	0
DUXA_T	0
DYDC2_T	0
DYNC1I1_T	0
DYNLRB2_T	0
ECHDC3_T	0
ECM2_T	0
ECSCR_T	0
ECT2L_T	0
EDAR_T	0
EDN3_T	0
EEF1A2_T	0
EEPD1_T	1.07516
EFCAB4A_T	0
EFCAB4B_T	0
EFCAB5_T	0
EFCAB6_T	0
EFHB_T	0
EFHC2_T	0.900069
EFNA1_T	0
EGFL6_T	0
EGFL8_T	0
EGR2_T	0
EHBP1L1_T	1.0513
EHF_T	0
EIF4EBP3_T	0
ELAC1_T	0
ELF5_T	0
ELMO3_T	0
ELOVL7_T	0
EMCN_T	0
EME2_T	0
EML6_T	0
EMR2_T	0
EMX1_T	0
EMX2_T	0
ENDOG_T	0
ENO4_T	0
ENPP3_T	0
ENPP6_T	0
ENPP7_T	0
ENTPD2_T	0
EPAS1_T	0
EPB49_T	0
EPHA10_T	0
EPHA1_T	0
EPHA3_T	0
EPHX3_T	0
EPN3_T	0
EPOR_T	0
EPO_T	0
EPS8L1_T	0
ERAP2_T	0.948802
EREG_T	0.90477
ERG_T	0
ERMN_T	0
ERN2_T	0
ERP27_T	0
ERVFRD-1_T	0
ERVV-1_T	0.974645
ESM1_T	0
ESR2_T	0
ESRP1_T	0
ESRP2_T	0
ETV2_T	0
ETV4_T	0
EVX1_T	0
EXD1_T	0
EXOC3L4_T	0
EXOSC4_T	0
EXTL1_T	0
EYA1_T	0
EYA4_T	0
EYS_T	0
F10_T	0
F12_T	0
F13A1_T	0
F2RL3_T	1.0068
F5_T	1.20842
F7_T	0
F8A1_T	0
F8_T	0
FA2H_T	0
FAAH2_T	0
FAAH_T	0
FABP1_T	0
FABP2_T	0
FABP4_T	0
FABP6_T	0
FADS6_T	1.10129
FAIM3_T	0
FAM100A_T	0
FAM109B_T	0
FAM110A_T	0
FAM110D_T	0
FAM113B_T	0
FAM123C_T	0.932749
FAM129A_T	0.95249
FAM131C_T	1.0576
FAM132A_T	0
FAM134B_T	0
FAM135B_T	0
FAM150B_T	0
FAM151A_T	0
FAM151B_T	0
FAM153B_T	0.956473
FAM156B_T	0
FAM157A_T	0
FAM157B_T	0
FAM159A_T	0
FAM159B_T	0
FAM162B_T	0
FAM166A_T	0
FAM166B_T	0
FAM167B_T	0
FAM169B_T	0.90835
FAM173A_T	0
FAM176A_T	0
FAM178B_T	0
FAM179A_T	0
FAM184B_T	1.17354
FAM189A2_T	0
FAM190A_T	0
FAM195A_T	0
FAM198A_T	0
FAM19A3_T	0
FAM209A_T	0
FAM209B_T	0
FAM20A_T	0
FAM20C_T	0
FAM211A_T	0
FAM218A_T	1.13426
FAM21A_T	0
FAM22D_T	0
FAM22G_T	0
FAM26E_T	0
FAM26F_T	0
FAM3B_T	0
FAM43A_T	0
FAM46C_T	0
FAM47E_T	0
FAM50B_T	0
FAM65C_T	0
FAM69C_T	0
FAM70B_T	0
FAM71F1_T	0
FAM71F2_T	0
FAM78B_T	0
FAM81A_T	0
FAM83A_T	0
FAM83E_T	0
FAM83F_T	0
FAM89B_T	0
FAM90A1_T	0
FAM92B_T	0
FANK1_T	0
FAT2_T	0.980843
FBP1_T	0
FBXL16_T	1.16471
FBXL22_T	0
FBXL6_T	0
FBXO15_T	0
FBXO24_T	0.938052
FBXO2_T	0
FBXO32_T	1.10129
FBXO40_T	0
FBXW12_T	0
FCAMR_T	0
FCGBP_T	0
FCGR2B_T	0
FDX1L_T	0
FER1L5_T	0
FERMT1_T	0
FEZF1_T	0
FEZF2_T	0
FFAR2_T	0
FGA_T	0
FGB_T	1.15913
FGD3_T	0
FGF10_T	0
FGF19_T	0
FGF4_T	0
FGF5_T	1.10894
FGF7_T	0
FGF8_T	0
FGL2_T	0.928853
FHAD1_T	0.883285
FHIT_T	0
FICD_T	0
FIGF_T	0
FITM2_T	0
FKBP11_T	0
FLG2_T	0
FLI1_T	0
FLJ25363_T	1.10894
FLJ44635_T	0
FLRT1_T	1.2321
FLT3LG_T	0
FLT3_T	0
FMNL1_T	1.04851
FMO1_T	0
FMO2_T	0
FMO4_T	0
FMO5_T	0
FN3K_T	0
FNTB_T	0
FOSB_T	0
FOSL1_T	0
FOXA2_T	0
FOXC1_T	0
FOXC2_T	0
FOXD3_T	0
FOXD4_T	0
FOXE3_T	0
FOXG1_T	0
FOXH1_T	0
FOXI2_T	0
FOXL1_T	1.19951
FOXN4_T	0
FOXP2_T	0.988611
FOXP3_T	0
FOXQ1_T	0
FOXR2_T	0
FOXS1_T	0
FRAT1_T	0
FRK_T	0
FRMD7_T	0
FRMPD2_T	0
FRY_T	1.1934
FSCN2_T	0
FSIP2_T	1.12986
FTCD_T	0
FUK_T	0
FUT3_T	0
FUT5_T	0
FXYD2_T	0
FXYD3_T	0
FXYD6-FXYD2_T	0
FXYD7_T	0
G0S2_T	0
G6PC_T	0.879977
GABRA4_T	0
GABRA5_T	0
GABRG3_T	0
GABRP_T	0
GAD2_T	0
GADD45G_T	0
GADL1_T	1.1934
GALNS_T	0
GALNT4_T	0
GALNT5_T	0
GALNT6_T	1.21747
GALNT8_T	0
GALNT9_T	0
GALNTL6_T	0
GALP_T	0
GALR2_T	0
GAL_T	0
GAS2L1_T	0
GAS2_T	0
GATA2_T	0
GATA3_T	0
GATA4_T	0
GATA5_T	0
GATA6_T	0
GBP6_T	0
GBX1_T	0
GCHFR_T	0
GCK_T	1.06455
GCM1_T	0
GCOM1_T	0
GC_T	0
GDF10_T	0
GDF1_T	0
GDF6_T	1.24308
GDF9_T	0
GDPD3_T	0
GEMIN7_T	0
GFOD1_T	0
GFRA2_T	0
GFRA3_T	0
GFRAL_T	0
GGN_T	0
GGT1_T	0
GGT5_T	0
GGTLC2_T	0
GH1_T	0
GHRH_T	0
GIMAP1_T	0
GJA10_T	0
GJA3_T	0
GJA4_T	0
GJA5_T	1.01796
GJB1_T	0
GJB6_T	0
GJB7_T	0
GJD2_T	0
GJD4_T	0
GLB1L3_T	0
GLI1_T	0
GLIPR1_T	0
GLIS1_T	0
GLP1R_T	0
GLRA2_T	0
GLRX2_T	0
GLS2_T	1.12697
GLT8D2_T	0
GLTPD2_T	0
GLUD2_T	0
GLYATL2_T	0
GLYAT_T	0
GLYCTK_T	0
GMPR_T	0
GNAT1_T	0
GNG11_T	1.03554
GNG3_T	0
GNG8_T	0
GNGT1_T	0
GNPTG_T	0
GOLGA6A_T	0
GOLGA6B_T	0
GOLGA6C_T	0
GOLGA6L1_T	0
GOLGA6L6_T	0
GOLT1A_T	0
GP2_T	0.894138
GP6_T	0
GPAT2_T	0
GPBAR1_T	0
GPC5_T	0
GPCRLTM7_T	0
GPD1_T	0
GPHA2_T	0
GPNMB_T	0
GPR110_T	0
GPR111_T	0
GPR113_T	0
GPR114_T	0
GPR124_T	0
GPR132_T	0
GPR133_T	0
GPR135_T	0
GPR146_T	0
GPR156_T	0
GPR158_T	0
GPR21_T	0
GPR35_T	0
GPR39_T	0
GPR3_T	0
GPR4_T	0
GPR50_T	0
GPR61_T	0
GPR68_T	1.14458
GPR75-ASB3_T	0
GPR75_T	0
GPR85_T	0
GPR97_T	0
GPRC5A_T	0
GPRC6A_T	0
GPRIN1_T	0
GPRIN2_T	0
GPSM3_T	0
GPT_T	0
GRAMD2_T	0
GREM2_T	0
GRHL1_T	0
GRHL2_T	0
GRID1_T	0.94311
GRID2_T	0
GRIK1_T	0
GRIK3_T	0.980843
GRIK4_T	0
GRIN2B_T	0
GRIN2C_T	0
GRIN2D_T	1.08626
GRIN3B_T	0
GRK4_T	0
GRM1_T	0
GRPR_T	0
GRWD1_T	0
GSDMA_T	0
GSDMC_T	0
GSDMD_T	0
GSG1_T	0
GSTA1_T	0
GSTO2_T	0
GTF2A1L_T	0
GTF2H2D_T	0
GTF2IRD2B_T	0
GUCA1A_T	0
GUCA1B_T	0
GUCY1A3_T	1.02589
GYLTL1B_T	0
GYPE_T	0
H3F3C_T	0
HAAO_T	0
HAGHL_T	0
HAPLN4_T	0
HARBI1_T	0
HAS3_T	0
HAVCR1_T	0
HAVCR2_T	1.07906
HBE1_T	0
HBEGF_T	0
HBQ1_T	0
HCN4_T	1.22841
HDDC3_T	0
HEATR7A_T	0.916018
HECW1_T	0
HERC6_T	0
HES2_T	0
HES3_T	0
HESX1_T	0
HEXIM2_T	0
HEY2_T	0
HGC6.3_T	0
HGD_T	0
HHLA2_T	0
HIC1_T	0
HIST1H2AB_T	0
HIST1H2AG_T	0
HIST1H2AH_T	0
HIST1H2AJ_T	0
HIST1H2AK_T	0
HIST1H2AL_T	0
HIST1H2BC_T	0
HIST1H2BE_T	0
HIST1H2BF_T	0
HIST1H2BH_T	0
HIST1H2BJ_T	0
HIST1H2BL_T	0
HIST1H2BM_T	0
HIST1H2BN_T	0
HIST1H2BO_T	0
HIST1H3A_T	0
HIST1H3B_T	0
HIST1H3D_T	0
HIST1H3E_T	0
HIST1H3F_T	0
HIST1H3G_T	0
HIST1H3H_T	0
HIST1H3I_T	0
HIST1H4B_T	0
HIST1H4C_T	0
