Gene	Expression
DMRTC1B	0.606921
DMRTC1	0.606921
DNAAF3	1.48942
DNAH12	0.554407
DNAH1	0.486413
DNAH5	0.291221
DNAH6	0.785975
DNAH7	0.287909
DNAH9	0.055701
DNAI1	1.25085
DNAJA4	0
DNAJB13	0
DNAJB7	0.56231
DNAJC12	0.595795
DND1	0
DNER	0.524594
DNHD1	1.11713
DNM3	0.102088
DOC2A	0
DOC2B	0
DOCK10	0.295963
DOCK5	0.943331
DOCK8	0.043582
DOK3	0.116166
DOK5	0.110472
DPF1	0.242055
DPF3	0
DPH3P1	1.22364
DPPA2	1.03509
DPYD	0.187799
DPYS	0
DRD2	1.07038
DRD5	0
DRP2	0
DSC1	0
DSC3	0.659814
DSCAM	0.028013
DSG3	0
DTX1	0.51947
DUSP10	1.44498
DUSP15	0.581454
DUSP26	0.80414
DUSP28	0.21621
DUSP2	0.125932
DUSP8	0.785975
DUSP9	0.311321
DUXA	0.323071
DYDC1	0.472557
DYDC2	0.635442
DYNC1I1	1.03509
DYNLRB2	0
DYRK4	0.581454
EBF1	0
EBF2	0
EBF3	0.704483
EBF4	1.12099
EBLN2	0.654633
ECM1	0.332569
ECM2	0.144452
ECSCR	0
ECT2L	0
EDA2R	0.736645
EDAR	0
EDA	1.02159
EDN3	0.715842
EEF1A2	0.116166
EEPD1	0.659814
EFCAB1	0
EFCAB3	0.223144
EFCAB4A	0.799858
EFCAB4B	0.756504
EFCAB5	0.045755
EFCAB6	0.080318
EFHB	0
EGFL6	0
EGFL8	0.283339
EGR2	0
EGR3	0.236688
EHBP1L1	0.338256
EHD2	1.3078
EHF	0.728262
EIF4EBP3	0
EIF5A2	0.69268
ELAVL3	0.033303
ELAVL4	0
ELF5	0
ELFN2	0
ELL3	1.31054
ELMOD1	0.681055
ELN	1.30276
ELTD1	0.960916
EMCN	0
EME2	0
EMILIN1	0.951131
EMILIN3	1.27663
EML5	0.853331
EML6	0.058376
EMR2	0
EMX1	0
EMX2	0.344766
ENKUR	0.048574
ENO4	0.626667
ENOX1	0.09407
ENPP3	0.686077
ENPP6	0
ENPP7	0
ENTPD1	0.717207
ENTPD2	0
EPB49	0
EPHA10	0
EPHA3	0
EPHB1	0.033303
EPHX3	1.4772
EPHX4	0.445564
EPN3	1.06553
EPOR	0.972327
EPO	0
EPS8L1	1.39202
ERAP2	0
EREG	0.225977
ERG	0.043582
ERMN	0
ERN1	0.050304
ERN2	0.51063
ERVFRD-1	0
ERVV-1	0
ESM1	0
ESR2	0.092621
ETV1	0.080318
ETV2	0
ETV4	0.641561
ETV5	0.956123
EVX1	0
EXD1	0.061052
EXOC3L2	0.670794
EXOC3L4	0
EXPH5	1.01371
EXTL1	0.199721
EYA4	0.323071
EYS	0
F12	0.277545
F13A1	1.14306
F2RL2	0.795252
F2RL3	0.09407
F5	0.229306
F7	0.569792
F8A2	0
F8A3	0
F8	0.756504
FA2H	0.375668
FABP1	0
FABP2	0.131825
FABP4	0
FABP6	0
FADS6	0.130394
FAIM2	0
FAIM3	0
FAM101A	1.01026
FAM105A	0.176951
FAM107A	1.25085
FAM109B	0.075065
FAM110D	0
FAM113B	0
FAM115C	1.02777
FAM123C	0
FAM129A	0.728262
FAM133A	0.332569
FAM134B	1.24789
FAM135B	0.187799
FAM151A	0.103541
FAM151B	0.375668
FAM153B	0.055701
FAM154B	0.268465
FAM155B	0.394296
FAM156B	0
FAM157B	0.941473
FAM159A	0
FAM162B	0.670794
FAM166A	0
FAM166B	0.026686
FAM167B	1.10381
FAM169B	0
FAM173A	0.355765
FAM176C	0.934357
FAM178B	0
FAM179A	0.979479
FAM184B	0
FAM189A1	0.394296
FAM189A2	0
FAM190A	0.028676
FAM198A	0.728262
FAM198B	0.107202
FAM19A2	0.86241
FAM19A3	0.69268
FAM209A	0
FAM209B	0
FAM20A	0.039002
FAM211A	1.00207
FAM212B	0.486413
FAM218A	0.439727
FAM22D	1.03189
FAM22G	0
FAM26E	0
FAM26F	0
FAM3B	0
FAM43A	0.767435
FAM46C	0.053756
FAM47E	0.434219
FAM49A	0.911517
FAM50B	0.537025
FAM53A	0.853331
FAM65C	0
FAM69C	0.677457
FAM70A	0.413614
FAM70B	0.677457
FAM71F2	0.24757
FAM78A	0.187799
FAM78B	0.172807
FAM81A	0.229306
FAM82A1	1.20346
FAM83A	0.144452
FAM83E	0
FAM83F	1.51291
FAM84A	0.860009
FAM86B2	0.618207
FAM90A1	0.071475
FAM92B	0
FAM98C	1.24789
FAP	0.176951
FAS	0
FAT2	0.799858
FBF1	1.17146
FBXL15	0.911517
FBXL16	0.618207
FBXL22	0
FBXO15	1.01371
FBXO24	0
FBXO40	0.031102
FBXO43	0
FBXO48	1.12099
FBXO6	1.17973
FBXW12	0
FCAMR	0
FCAR	0.493855
FCGBP	0.024027
FCGR2B	0
FER1L5	0
FERMT1	1.25085
FEZF2	0.86241
FFAR2	0
FGA	0.465305
FGB	0
FGD2	0
FGD3	1.05866
FGD5	0.591882
FGF10	0
FGF12	0.650785
FGF14	0
FGF18	0
FGF1	0.043582
FGF4	0
FGF5	0.413614
FGF7	1.12986
FGF8	0
FGF9	0.318784
FGL2	0
FHAD1	0.606921
FICD	0.199721
FIGF	0.480387
FITM2	0.928853
FLG2	0
FLI1	0.098802
FLJ25363	0
FLJ44635	0.088877
FLRT1	0.744531
FLT1	0.187799
FLT3LG	0
FLT4	0.613464
FMN1	0.635442
FMN2	0.09407
FMNL1	0.050304
FMO1	0
FMO2	0
FMO4	0.842138
FMO5	0.86241
FOSB	0.581454
FOSL1	0.125932
FOS	0.799858
FOXB1	0.941473
FOXD3	0.988611
FOXD4	0
FOXE1	0
FOXE3	0
FOXG1	0.407433
FOXI2	0
FOXI3	1.27358
FOXL1	0.413614
FOXN4	0
FOXP2	1.33995
FOXP3	0
FOXR2	0
FOXS1	0
FREM1	0.782143
FRK	0.763815
FRMD7	0
FRMPD2	0
FRMPD4	0.056982
FRRS1L	0.749933
FSCN2	0.137189
FSIP2	0.69987
FSTL4	1.4705
FUT2	1.07368
FUT3	0
FUT5	0
FUT6	0.254995
FXYD1	0
FXYD2	0
FXYD3	1.33678
FXYD6-FXYD2	0
FXYD7	0
FZD9	0.242055
G0S2	0.323071
G6PC	0.144452
GABBR2	0.16238
GABRA2	0.233454
GABRA4	0
GABRA5	0.58627
GABRB1	0.595795
GABRG3	0
GABRP	0.195807
GAD1	0
GAD2	0
GADD45B	0.516069
GADL1	0.58627
GAL3ST4	0
GALNT14	0.513368
GALNT4	0
GALNT5	1.14053
GALNT6	0.782143
GALNT8	0.493855
GALNT9	0
GALNTL2	0.039002
GALNTL4	0
GALNTL6	0
GALP	0
GALR2	0
GAL	0.575208
GAPT	0
GARNL3	0.956123
GAS2L1	0.287909
GAS2	0.51947
GAS8	1.1618
GATA2	0.472557
GATA4	0.254995
GATA5	0
GBGT1	1.03947
GBP6	0
GBX1	0.537025
GBX2	0
GCK	0.066064
GCM1	0
GCNT3	0.242055
GDAP1L1	0.207352
GDA	0.118172
GDF10	0
GDF15	0
GDF1	0.236688
GDF6	0.043582
GDF7	0.720085
GDF9	0
GDNF	0.137189
GDPD3	0.254995
GEM	0.480387
GFOD1	0
GFRA2	0
GFRA3	0
GFRAL	0
GGN	0
GGT5	0
GGT6	0.169884
GGTLC2	0
GH1	0
GHRH	0
GIMAP1	0
GINS3	0.763815
GJA10	0
GJA3	0.058376
GJA4	0
GJB6	0
GJB7	0.445564
GJD2	0
GJD4	0
GLB1L3	0.318784
GLDN	1.28043
GLI1	0.777864
GLI2	0.994034
GLIPR1	0.407433
GLIS1	0
GLP1R	0.066064
GLRA2	0.904632
GLTPD2	1.06338
GLYATL2	0
GLYAT	0
GNAO1	1.18211
GNAT1	0.075065
GNB3	0.554407
GNG3	0
GNG8	0
GNGT1	0
GNRH1	0.453214
GOLGA6A	0.024471
GOLGA6B	0
GOLGA6C	0.58627
GOLGA6L10	0.621676
GOLGA6L1	0
GOLGA6L6	0.077382
GOLT1A	0.338256
GP2	0.647222
GP6	1.05337
GPA33	0.176951
GPAT2	0
GPBAR1	0
GPC5	0.055701
GPCRLTM7	0.125932
GPD1	0.291221
GPNMB	0
GPR111	0.344766
GPR113	0.254995
GPR114	0.579164
GPR124	0.223144
GPR132	0.045755
GPR135	0.344766
GPR146	0.825758
GPR155	1.21451
GPR156	0.565895
GPR157	0.254995
GPR158	0
GPR1	1.11713
GPR20	0
GPR21	0
GPR35	0
GPR37L1	1.03189
GPR39	0.169884
GPR3	0
GPR4	0.295963
GPR50	0
GPR61	0
GPR64	0.156085
GPR68	0.056982
GPR75	0.254995
GPR83	0
GPR85	0.769904
GPR97	0
GPRC5A	0
GPRC6A	0.176951
GPRIN1	0.24757
GPT	0
GRAMD1B	0.635442
GRAMD2	0.050304
GRASP	0.934357
GREM2	0
GRHL1	0.56231
GRIA1	0
GRIA3	1.00207
GRIA4	1.3055
GRID1	0
GRID2	0.769904
GRIK1	0.061052
GRIK2	0.530495
GRIK3	0.144452
GRIK4	0.056982
GRIN2B	0.149595
GRIN2C	0
GRIN2D	0.375668
GRIN3B	0.254995
GRK4	0.350657
GRM1	0.24757
GRM2	1.12582
GRM3	0.242055
GRM4	1.49586
GRM6	0.088877
GRM8	0.602078
GRPR	0.183969
GSDMA	0.053756
GSDMC	0
GSTA1	0
GTF2A1L	0
GUCA1A	0.763815
GUCY1A2	0.061052
GUCY1A3	0.24757
GYPE	0
H2BFM	0.728262
H3F3C	0
HAGHL	0.773899
HAP1	0.283339
HARBI1	0.686077
HAS2	1.42846
HAS3	1.53547
HAVCR1	0.51947
HAVCR2	0.236688
HBE1	0
HBQ1	0
HCAR1	0.591882
HCN3	0.537025
HCN4	0.344766
HDAC11	1.24789
HECW1	0
HERC5	0.871769
HERC6	0.21621
HES2	0.782143
HESX1	0
HEXIM2	0.820881
HEY2	0.32871
HFE	0.704483
HGC6.3	0
HGD	0
HHIPL1	1.16516
HHLA2	0
HIC1	0
HIST1H1B	0
HIST1H1D	0
HIST1H1E	1.27663
HIST1H2AB	0
HIST1H2AD	0
HIST1H2AE	0.626667
HIST1H2AG	0
HIST1H2AH	0
HIST1H2AJ	0
HIST1H2AK	0
HIST1H2AL	0
HIST1H2AM	1.53824
HIST1H2BC	0
HIST1H2BE	0
HIST1H2BF	0
HIST1H2BG	0
HIST1H2BH	0
HIST1H2BJ	0
HIST1H2BL	0
HIST1H2BM	0
HIST1H2BN	0
HIST1H3A	0
HIST1H3B	0
HIST1H3D	0
HIST1H3E	0
HIST1H3F	0
HIST1H3G	0
HIST1H3H	0
HIST1H3I	0
HIST1H4B	0
HIST1H4C	0
HIST1H4H	0
HIST1H4I	0
HIST1H4L	0
HIST2H2AB	0
HIST2H2AC	0
HIST2H2BF	0
HIST2H3A	0
HIST2H3C	0
HIST2H3D	0
