Gene	Expression
AK8_N	0
AKR1B10_N	0.825758
AKR1B15_N	0
AKR1C1_N	0.910329
AKR1C2_N	0
AKR1C3_N	0
AKR1D1_N	0
AKR1E2_N	0
AKR7A3_N	0
ALDH1A2_N	0
ALDH1A3_N	0.681948
ALDH1L1_N	0
ALDH1L2_N	0.329198
ALDH3B1_N	0
ALDH8A1_N	0.423484
ALG1L2_N	0.89516
ALK_N	0.314213
ALOX12B_N	0
ALOX12_N	0
ALOX15_N	0.341221
ALOX5AP_N	0
ALOX5_N	0
ALPK1_N	1.03278
ALPK2_N	0
ALS2CL_N	0.594707
ALX1_N	0.94757
ALX3_N	0
ALX4_N	0
AMDHD1_N	0.669227
AMH_N	0.702779
AMN_N	0
AMPD3_N	0.38356
ANGPT2_N	0.540979
ANGPT4_N	0
ANGPTL4_N	0
ANG_N	0
ANK1_N	0.830931
ANKAR_N	0.997978
ANKDD1A_N	1.5044
ANKFN1_N	0
ANKMY1_N	1.17199
ANKRD20A1_N	0
ANKRD20A2_N	0.866027
ANKRD20A3_N	0
ANKRD20A4_N	0
ANKRD22_N	0
ANKRD23_N	0
ANKRD24_N	0
ANKRD29_N	0.643706
ANKRD2_N	0
ANKRD31_N	0
ANKRD34B_N	0
ANKRD39_N	1.18361
ANKRD44_N	0.730316
ANKRD53_N	0.707588
ANKRD54_N	0
ANKRD65_N	0.377424
ANKS4B_N	0.535696
ANO1_N	0
ANO2_N	0.64788
ANO7_N	0.301114
ANO9_N	0
ANP32D_N	0
ANPEP_N	0
ANXA8L1_N	0
ANXA9_N	1.04971
AOAH_N	0
AOC2_N	1.14226
AOC3_N	0
AOX1_N	0.741744
AP1M2_N	0
AP3B2_N	0
APC2_N	0.681948
APLNR_N	1.25147
APLN_N	0
APOA1_N	0
APOA2_N	0
APOBEC3A_N	0
APOBEC3B_N	0.59119
APOBR_N	0.814459
APOB_N	0.658638
APOC3_N	0
APOC4_N	0
APOF_N	0
APOL1_N	0.476371
APOL6_N	0.641202
AQP11_N	0
AQP1_N	0
AQP4_N	0.521883
AQP5_N	0
AQP6_N	0.81957
AQP7_N	0
ARAP2_N	0.900069
ARAP3_N	0.94238
ARC_N	0.38356
ARHGAP11B_N	0
ARHGAP15_N	0
ARHGAP20_N	0
ARHGAP22_N	0
ARHGAP25_N	0
ARHGAP27_N	0.747517
ARHGAP31_N	0.338094
ARHGAP8_N	0
ARHGDIB_N	0
ARHGDIG_N	0
ARHGEF19_N	1.19387
ARHGEF33_N	0
ARHGEF35_N	0
ARHGEF37_N	1.26547
ARHGEF38_N	0
ARHGEF5_N	0.834785
ARID5A_N	0
ARL11_N	0
ARMC12_N	0
ARPC4-TTLL3_N	0
ARSF_N	0
ARSG_N	1.09816
ART5_N	0
ARTN_N	0
ASAH2_N	0
ASB11_N	0
ASB12_N	0
ASB16_N	0
ASB2_N	0.584118
ASB4_N	0
ASB9_N	0
ASGR1_N	0
ASIC2_N	1.30661
ASIC3_N	0
ASMT_N	0
ASPA_N	0
ASPG_N	1.46389
ASPHD1_N	0
ASPRV1_N	0
ATG16L2_N	0
ATG9B_N	0
ATOH8_N	0.527797
ATP12A_N	0.741744
ATP13A4_N	0
ATP1A3_N	1.01445
ATP1B4_N	0.36925
ATP2A1_N	0
ATP2A3_N	1.21128
ATP2C2_N	0
ATP5J2-PTCD1_N	0
ATP5L2_N	0
ATP6V0A4_N	0
ATP6V0D2_N	0.628924
ATP6V1C2_N	0.314213
ATP8A2_N	0
ATP8B1_N	0.681948
ATP8B3_N	0
ATP8B4_N	0
ATXN1_N	0.993193
AURKC_N	0.808098
AVPI1_N	1.26059
B3GALT2_N	0.761761
B3GALT4_N	0
B3GALT5_N	0
B3GAT2_N	0.351137
B3GNT4_N	0
B3GNT6_N	0
B3GNT7_N	0
B3GNT8_N	0
B3GNT9_N	1.16889
B4GALNT1_N	0.557717
B7H6_N	0.866027
BAGE_N	1.14226
BAI3_N	0.675431
BAIAP2L2_N	0
BAIAP3_N	0
BARHL2_N	0
BARX1_N	0
BARX2_N	0
BATF2_N	0
BCAR3_N	0.628924
BCAS1_N	0
BCL11B_N	0.924491
BCL2L15_N	0
BCL3_N	0
BCL6B_N	0.432962
BCO2_N	0.540979
BDKRB2_N	0
BDNF_N	0
BEAN1_N	0
BEGAIN_N	0
BEND2_N	0
BEND6_N	1.30445
BEST3_N	0
BEST4_N	0
BEX5_N	0
BFSP2_N	0
BGN_N	0
BHLHA15_N	0
BHLHE41_N	0
BIK_N	0
BIRC3_N	0.29156
BLVRB_N	0
BMP2_N	0.602825
BMP3_N	0.380337
BMP5_N	0.373324
BMP6_N	0
BMP8A_N	0.730316
BMP8B_N	0.540979
BNC1_N	0.928987
BNC2_N	0
BNIPL_N	1.51074
BRDT_N	0
BRS3_N	0
BSN_N	0.626667
BSPRY_N	0
BST1_N	0
BTBD19_N	0
BTN3A3_N	1.42598
BTNL9_N	0
C10orf105_N	0.570594
C10orf10_N	0
C10orf111_N	1.40113
C10orf11_N	0
C10orf47_N	0.794945
C10orf54_N	0.501865
C10orf67_N	0.566524
C10orf82_N	0
C11orf20_N	0
C11orf35_N	0.377424
C11orf45_N	0
C11orf52_N	0
C11orf65_N	0
C11orf86_N	0
C11orf91_N	0
C11orf93_N	0
C11orf96_N	0
C12orf39_N	1.28961
C12orf68_N	0.632611
C12orf77_N	0.609395
C13orf33_N	0
C14orf176_N	0.961699
C14orf178_N	0.365116
C14orf182_N	0
C14orf39_N	1.28496
C14orf45_N	0.468155
C15orf27_N	0.751435
C15orf2_N	0.620576
C15orf52_N	0.322362
C15orf56_N	0
C15orf59_N	0.702779
C15orf61_N	0
C16orf54_N	1.26547
C16orf71_N	0
C16orf73_N	0
C16orf74_N	0
C16orf86_N	1.22013
C16orf89_N	1.24006
C16orf92_N	0
C16orf93_N	0
C16orf95_N	0
C16orf96_N	1.3455
C17orf104_N	0
C17orf107_N	0
C17orf109_N	0
C17orf28_N	0.794945
C17orf50_N	0
C17orf57_N	0.632611
C17orf72_N	0
C17orf77_N	1.05432
C17orf90_N	0
C17orf97_N	0
C17orf98_N	0
C18orf1_N	0.756504
C18orf26_N	1.2165
C18orf34_N	0
C19orf35_N	0.751435
C19orf45_N	0
C19orf46_N	0
C19orf57_N	0.357198
C19orf73_N	0
C19orf76_N	0
C19orf77_N	0
C1QL1_N	0
C1QL3_N	0
C1QTNF1_N	0
C1QTNF2_N	0.377424
C1QTNF4_N	0.681948
C1QTNF9B-AS1_N	0
C1S_N	0.910329
C1orf101_N	0.314213
C1orf116_N	0.988611
C1orf130_N	0.825758
C1orf150_N	1.14226
C1orf151-NBL1_N	0
C1orf172_N	0
C1orf173_N	1.46389
C1orf186_N	1.74072
C1orf192_N	1.67079
C1orf194_N	0
C1orf210_N	0.615386
C1orf228_N	0.64788
C1orf229_N	0.782974
C1orf233_N	1.51827
C1orf31_N	0
C1orf38_N	0
C1orf49_N	0.508446
C1orf53_N	0
C1orf54_N	0.84733
C1orf87_N	0
C1orf95_N	0.483338
C20orf118_N	0
C20orf160_N	0.351137
C20orf195_N	0
C20orf202_N	0
C20orf203_N	0.681948
C21orf7_N	0.351137
C22orf15_N	1.21128
C22orf23_N	0
C22orf24_N	0
C2CD2L_N	0.725269
C2CD4A_N	1.25147
C2CD4B_N	0
C2CD4C_N	0.903574
C2_N	0
C2orf27A_N	0
C2orf40_N	0
C2orf54_N	0.566524
C2orf62_N	0
C2orf65_N	0
C2orf66_N	0
C2orf76_N	0
C2orf80_N	0
C2orf83_N	0.961699
C2orf84_N	0.508446
C2orf88_N	0.329198
C2orf89_N	1.21128
C2orf91_N	0
C3_N	0
C3orf24_N	0
C3orf25_N	0.945232
C3orf27_N	0
C3orf32_N	0.814459
C3orf35_N	0
C3orf52_N	1.09147
C3orf80_N	0.516069
C4A_N	0.535696
C4orf19_N	0.954242
C4orf26_N	0
C4orf32_N	0
C4orf36_N	0
C4orf48_N	0
C4orf49_N	1.10481
C5AR1_N	0
C5orf49_N	0
C5orf58_N	0
C5orf60_N	0.432962
C5orf63_N	0
C5orf65_N	0.373324
C6orf132_N	0.476371
C6orf141_N	0
C6orf163_N	0
C6orf221_N	0
C6orf226_N	0
C6orf25_N	0
C6orf7_N	0
C6orf99_N	0
C7orf29_N	1.48408
C7orf53_N	0
C7orf57_N	0
C8A_N	0
C8orf45_N	1.0576
C8orf46_N	0.438995
C8orf47_N	0
C8orf80_N	1.18939
C8orf84_N	0
C8orf85_N	0.458862
C8orf86_N	0.658638
C9orf103_N	0
C9orf128_N	0
C9orf135_N	0
C9orf139_N	0.309321
C9orf163_N	1.34364
C9orf167_N	0
C9orf169_N	0
C9orf170_N	0
C9orf43_N	0
C9orf47_N	1.03278
C9orf66_N	0.675431
C9orf71_N	0
C9orf91_N	1.51333
C9orf96_N	0.910329
CA12_N	0.725269
CA3_N	0.409257
CA9_N	0
CABP1_N	0
CABP7_N	1.10481
CACNA1B_N	0.624067
CACNA1C_N	0.584118
CACNA1D_N	0.808098
CACNA1F_N	0
CACNA1G_N	0.602825
CACNA1S_N	1.04509
CACNA2D3_N	0.322362
CACNB2_N	0.365116
CACNB4_N	0
CACNG8_N	1.28961
CADM2_N	0.580945
CALB2_N	0
CALCB_N	0
CALCR_N	0.305681
CALHM2_N	0
CALN1_N	0.295464
CAMK1G_N	0.961699
CAMK2A_N	0
CAMK2B_N	0
CAMK2N2_N	0
CAPN11_N	0
CAPN12_N	0
CAPN13_N	0.343429
CAPN3_N	0
CAPN6_N	0.825758
CAPN9_N	0
CAPSL_N	0
CAPS_N	1.42196
CARD11_N	0
CARD6_N	0
CARD9_N	0
CASC1_N	0
CASP10_N	0.988611
CASP14_N	0.351137
CASP8_N	1.14545
CASR_N	0
CASS4_N	0
CASZ1_N	1.17837
CATSPER3_N	0
CBFA2T3_N	0
CBLC_N	0
CBLN1_N	0
CBLN3_N	0
CCBE1_N	0.458862
CCBP2_N	1.19387
CCDC108_N	0
CCDC110_N	0.492615
CCDC114_N	0.594707
CCDC11_N	0
CCDC135_N	1.25147
CCDC13_N	0
CCDC140_N	0
CCDC141_N	0
CCDC144A_N	0.527797
CCDC144NL_N	0
CCDC151_N	0.663887
CCDC157_N	1.35043
CCDC159_N	0
CCDC170_N	0.301114
CCDC17_N	0
CCDC24_N	0
CCDC28B_N	0
CCDC33_N	0
CCDC37_N	0
CCDC39_N	0.409257
CCDC3_N	0
CCDC42B_N	0
CCDC62_N	0
CCDC64B_N	0
CCDC64_N	0
CCDC65_N	0
CCDC67_N	0
CCDC68_N	0
CCDC69_N	0.64788
CCDC78_N	0
CCDC7_N	1.0184
CCDC80_N	0.566524
CCDC81_N	1.05432
CCDC88B_N	1.02686
CCDC96_N	0.782974
CCK_N	0
CCL16_N	0
CCL26_N	0
CCL28_N	0
CCL2_N	0
CCL3L3_N	0
CCL4_N	0
CCNA1_N	0.357198
CCNB3_N	0
CCZ1B_N	0
CD101_N	0
CD163L1_N	0
CD1D_N	0
CD200R1_N	0
CD207_N	0
CD209_N	0.281368
CD22_N	0.767277
CD244_N	0
CD247_N	0
CD274_N	0.562699
CD28_N	0
CD300A_N	0.553101
CD300LG_N	0.373324
CD302_N	0.961699
CD36_N	0
CD3G_N	0
CD40_N	0
CD44_N	1.07516
CD52_N	0
CD68_N	1.30445
CD70_N	0
CD72_N	0
CD79A_N	0
CD79B_N	0
CD84_N	1.09625
CD97_N	0.924491
CDA_N	0
CDC42BPG_N	0.694907
CDC42EP5_N	0
CDCP1_N	0.29156
CDH17_N	0
CDH18_N	1.25481
CDH1_N	0.40281
CDH26_N	1.01445
CDH3_N	0
CDH4_N	1.03787
CDH7_N	0.322362
CDHR1_N	0.496998
CDHR2_N	0
CDHR3_N	0.934
CDK5R2_N	0
CDKL1_N	0
CDKN2B_N	0.720291
CDNF_N	0
CDR1_N	0
CDX1_N	0
CDX2_N	0
CEACAM19_N	0.859817
CEACAM1_N	0
CEACAM5_N	0
CEACAM8_N	1.3018
CEBPB_N	1.07038
CEBPD_N	0.492615
CELF3_N	1.03278
CELF4_N	0
CELF6_N	0
CEL_N	0.830931
CERKL_N	0.885081
CERS3_N	0
CES4A_N	0
CFB_N	0
CFD_N	0
CFTR_N	0.380337
CGA_N	0
CHAC1_N	0
CHADL_N	0
CHCHD10_N	0.707588
CHGA_N	0.915472
CHGB_N	0
CHL1_N	0.702779
CHN2_N	0.906666
CHRD_N	0.885081
CHRFAM7A_N	0.720291
CHRNA1_N	0.866027
CHRNA4_N	0.800472
CHRNA9_N	0
CHRNB2_N	0
CHRNB4_N	1.10481
CHST13_N	0
CHST1_N	0.295464
CHST2_N	0.761761
CHST5_N	0
CHST7_N	0
CHSY3_N	0
CHURC1-FNTB_N	0
CIDEB_N	0
CIDEC_N	0
CIITA_N	0.910329
CILP2_N	1.07038
CISD3_N	0.59119
CISH_N	0
CITED1_N	0
CKLF_N	0
CKMT1A_N	1.34022
CKMT1B_N	1.34022
CKMT2_N	0
CLCF1_N	0
CLCNKB_N	0.570594
CLDN10_N	0
CLDN16_N	0
CLDN23_N	0
CLDN4_N	0.751435
CLDN5_N	1.43075
CLDN7_N	0
CLDND2_N	0
CLEC11A_N	0
CLEC12A_N	0
CLEC17A_N	0
CLEC18B_N	0
CLEC18C_N	0
CLEC2L_N	0.414384
CLEC4A_N	0
CLEC4C_N	0
CLEC4D_N	0.720291
CLEC4F_N	0
CLEC6A_N	0
CLEC7A_N	0.681948
CLIC2_N	0.756504
CLIC5_N	0
CLIC6_N	0.602825
CLMN_N	0.900069
CLTCL1_N	1.09816
CLUL1_N	0
CLVS2_N	0.423484
CMPK2_N	0
CMTM5_N	0
CMYA5_N	0.535696
CNDP1_N	0
CNGA1_N	0
CNGB1_N	0.889947
CNIH3_N	1.12582
CNKSR1_N	1.5307
CNNM1_N	1.4071
CNTF_N	0
CNTN1_N	0.468155
CNTN3_N	0.794945
CNTN5_N	0
CNTN6_N	1.62062
COL13A1_N	0.786907
COL15A1_N	0
COL16A1_N	0.997978
COL23A1_N	0.553101
COL3A1_N	0.29156
COL4A4_N	0
COL5A3_N	1.08665
COL8A1_N	0.620576
COLQ_N	0
COMTD1_N	0
COPZ2_N	0.508446
CORO1A_N	1.16471
CORO6_N	0
CORO7-PAM16_N	0
CORO7_N	0.761761
CORT_N	0
COX6B2_N	0.594707
CPA4_N	1.34364
CPEB1_N	0.314213
CPLX2_N	0.808098
CPN1_N	0
CPNE7_N	0.972792
CPO_N	0
CPT1A_N	1.04509
CPZ_N	0
CP_N	1.04181
CR2_N	0
CRB1_N	1.18939
CREB3L3_N	0
CREG2_N	0
CRHBP_N	0.972792
CRHR2_N	0
CRIP1_N	0
CRIP3_N	0
CRISPLD2_N	0.492615
CRLF1_N	0
CRTAM_N	0.516069
CRX_N	0.357198
CRYAA_N	0
CRYAB_N	0
CRYBA1_N	0
CRYBA4_N	0
CRYBB1_N	0
CRYBB3_N	0
CRYGD_N	0
CRYGN_N	0
CSDC2_N	0
CSF2RA_N	1.63502
CSMD2_N	0
CSN3_N	0
CSPG4_N	0.580945
CST2_N	0
CST6_N	0
CTAGE15P_N	0
CTAGE4_N	0
CTAGE6P_N	0
CTCFL_N	0
CTF1_N	0.688616
CTSF_N	1.70673
CTSS_N	0
CTU1_N	0
CUBN_N	0.501865
CX3CR1_N	0
CXCL12_N	1.04971
CXCL16_N	0.778182
CXCL2_N	0
CXCL3_N	0
CXCL6_N	0.800472
CXCR2_N	0
CXorf21_N	0
CXorf36_N	0
CXorf48_N	1.24697
CXorf58_N	0
CXorf59_N	0
CXorf69_N	1.27897
CYGB_N	0
CYLC2_N	0
CYP11A1_N	0.825758
CYP1A2_N	0
CYP26B1_N	0
CYP26C1_N	0
CYP27A1_N	0.557717
CYP27B1_N	0
CYP2B6_N	0.609395
CYP2C8_N	1.45558
CYP2D6_N	0
CYP2J2_N	0
CYP2S1_N	0.409257
CYP3A5_N	0
CYP3A7_N	0
CYP46A1_N	0
CYP4A11_N	0
CYP4F11_N	0
CYP4F22_N	0
CYP8B1_N	0
CYS1_N	0
CYSLTR2_N	0
CYTL1_N	0
DACH2_N	0
DAND5_N	0.29156
DAPL1_N	0
DAPP1_N	0
DBC1_N	0.598712
DBH_N	0.580945
DCAF12L2_N	0.576996
DCDC1_N	0.663887
DCDC2_N	1.17837
DCDC5_N	0.89516
DCHS2_N	0.301114
DCLK3_N	0
DDIT4L_N	1.23696
DDN_N	0
DDR2_N	0
DDX25_N	1.52655
DEF6_N	0
DEFB1_N	0
DENND1C_N	0.982535
DENND2C_N	0
DENND3_N	0.720291
DEPDC4_N	0
DEPDC7_N	0
DES_N	0
DGAT2_N	0
DGKA_N	0.934
DGKH_N	0.928987
DGKI_N	0
DGKK_N	0.77284
DHDH_N	0
DHRS2_N	0
DHRS9_N	0
DIO1_N	0
DIO3_N	0
DIRAS3_N	0
DIRC1_N	0
DISC1_N	0.301114
DKK1_N	0
DKK4_N	0
DKKL1_N	0
DLG2_N	0.289396
DLGAP2_N	0.54707
DLGAP3_N	0
DLK1_N	0
DLK2_N	1.63913
DLX2_N	0
DLX3_N	0.688616
DLX4_N	0
DLX5_N	0
DLX6_N	0
DMBX1_N	0
DMGDH_N	0
DMRT3_N	0.663887
DMRTC1B_N	0
DMRTC1_N	0
DNAH12_N	0.423484
DNAH1_N	0.418411
DNAH5_N	0.626667
DNAH9_N	0.409257
DNAI1_N	0.885081
DNAJA4_N	0.808098
DNAJB13_N	0
DNAJB7_N	0.730316
DNAJC12_N	0.84733
DNASE1L1_N	0.850734
DND1_N	0
DNM3_N	0.447741
DOC2A_N	0
DOC2B_N	0
DOCK10_N	0.988611
DOCK8_N	0
DPF1_N	0.398013
DPF3_N	0.36925
DPH3P1_N	1.08335
DPP6_N	0.444763
DPYS_N	0
DRD4_N	1.75676
DRD5_N	0
DRP2_N	0.609395
DSC1_N	0.892019
DSC3_N	0.866027
DSCAM_N	0
DSG3_N	0
DTX1_N	0.620576
DUSP15_N	1.66734
DUSP26_N	0.921241
DUSP28_N	0
DUSP2_N	0
DUXA_N	0.409257
DYDC1_N	0
DYDC2_N	0.654397
DYNC1I1_N	0.654397
DYNLRB2_N	0
DYRK4_N	0
EAF2_N	0
EBLN2_N	1.44904
ECE2_N	0
ECEL1_N	0
ECM1_N	1.32205
ECM2_N	0
ECSCR_N	0
ECT2L_N	0
EDARADD_N	0.694907
EDAR_N	0
EDA_N	0.885081
EDN3_N	0.423484
EDNRB_N	1.07038
EEF1A2_N	0
EFCAB4A_N	0
EFCAB5_N	0
EFCAB6_N	1.06487
EFHB_N	1.18361
EFNA1_N	0
EGFL6_N	0
EGR2_N	0
EGR3_N	0
EHBP1L1_N	0.598712
EHD2_N	0.309321
EHF_N	0
EIF4EBP3_N	0
ELF4_N	0.694907
ELF5_N	0
ELFN2_N	0
ELL3_N	0
ELMO3_N	0
ELN_N	0
ELTD1_N	1.35475
EMCN_N	0.81957
EME2_N	1.7537
EMILIN1_N	1.4712
EMILIN3_N	1.16889
EML2_N	0.521883
EML5_N	1.18939
EML6_N	0.432962
EMR2_N	0.289396
EMX1_N	0
EMX2_N	0.468155
ENDOG_N	0
ENKUR_N	1.04012
ENO4_N	0
ENOX1_N	1.14827
ENPP3_N	0
ENPP6_N	0.373324
ENPP7_N	0
ENTPD1_N	1.12166
ENTPD2_N	0
EPAS1_N	0
EPB49_N	0.351137
EPHA10_N	0
EPHA1_N	0
EPHA3_N	0.751435
EPHX3_N	0
EPHX4_N	0
EPN3_N	0
EPOR_N	0.702779
EPO_N	0
EPS8L1_N	1.30938
EPSTI1_N	0
ERAP2_N	0.338094
ERBB3_N	0.808098
EREG_N	0.64788
ERG_N	0
ERMN_N	0
ERN1_N	1.28496
ERN2_N	0
ERO1LB_N	0.789442
ERP27_N	0
ERVFRD-1_N	0
ERVV-1_N	0
ESM1_N	0
ESR2_N	0
ESRP1_N	0
ESRP2_N	0
ESRRA_N	0
ESRRG_N	1.02686
ETV1_N	1.20717
ETV2_N	0
ETV4_N	0
ETV5_N	1.13491
EVX1_N	0
EXD1_N	0.409257
EXOC3L4_N	0
EXPH5_N	0.871674
EXTL1_N	1.47301
EYA1_N	1.30938
EYA4_N	0
EYS_N	0
F12_N	0
F13A1_N	0
F2RL2_N	0
F2RL3_N	1.02686
F5_N	0.438995
F7_N	0
F8A2_N	0
F8A3_N	0
F8_N	1.00447
FA2H_N	0
FABP1_N	0.663887
FABP2_N	0
FABP4_N	0
FABP6_N	0
FADS6_N	0.423484
FAIM2_N	0
FAIM3_N	0
FAM101A_N	1.24308
FAM109B_N	0
FAM110D_N	0
FAM113B_N	0.997978
FAM123C_N	0.329198
FAM129A_N	0.297652
FAM131C_N	0
FAM132A_N	0
FAM133A_N	0.934
FAM134B_N	1.34022
FAM135B_N	0.333763
FAM150B_N	0
FAM151A_N	0
FAM153B_N	0
FAM154B_N	1.0286
FAM155B_N	0.961699
FAM156B_N	0
FAM157B_N	0
FAM159A_N	0
FAM159B_N	0
FAM160A1_N	0.580945
FAM162B_N	0.699604
FAM166A_N	0
FAM166B_N	0
FAM167B_N	0
FAM169B_N	0
FAM176A_N	0
FAM176C_N	0
FAM178B_N	0
FAM179A_N	0.59119
FAM184B_N	0
FAM189A1_N	0.508446
FAM189A2_N	0
FAM190A_N	0.314213
FAM198A_N	0
FAM19A2_N	1.04012
FAM19A3_N	0
FAM209A_N	0
FAM209B_N	0
FAM20A_N	0.301114
FAM211A_N	0
FAM212B_N	0.871674
FAM22A_N	1.61196
FAM22G_N	0
FAM26E_N	0.658638
FAM26F_N	0.808098
FAM3B_N	0
FAM43A_N	0
FAM43B_N	0.516069
FAM46C_N	0
FAM47E-STBD1_N	0
FAM47E_N	0.663887
FAM50B_N	0
FAM53A_N	0
FAM65C_N	0
FAM69C_N	0
FAM70A_N	1.21128
FAM70B_N	0
FAM71E1_N	0
FAM71F1_N	0
FAM71F2_N	1.36398
FAM72B_N	0
FAM78A_N	0.767277
FAM78B_N	0
FAM81A_N	0
FAM83A_N	0
FAM83B_N	0.675431
FAM83E_N	0
FAM83F_N	0
FAM90A1_N	0
FAM92B_N	0
FAT2_N	0
FBP1_N	0
FBXL13_N	0.637967
FBXL16_N	0
FBXL22_N	0.854802
FBXO15_N	1.2798
FBXO24_N	0
FBXO2_N	1.1181
FBXO32_N	0.620576
FBXO40_N	0
FBXO41_N	1.27027
FBXO43_N	0.527797
FBXW12_N	0
FCAMR_N	0
FCGBP_N	0
FCGR2B_N	0
FCHSD1_N	1.27695
FER1L5_N	0
FERMT1_N	0.866027
FES_N	0.535696
FEZF1_N	0
FEZF2_N	0
FFAR2_N	0.969099
FGA_N	0
FGB_N	0
FGD2_N	0
FGD3_N	0.789442
FGD5_N	0.444763
FGF10_N	0
FGF12_N	0.938052
FGF14_N	0.322362
FGF18_N	1.11051
FGF19_N	0
FGF1_N	1.32205
FGF4_N	0
FGF5_N	1.06086
FGF7_N	1.57364
FGF8_N	0
FGF9_N	0.77284
FGL2_N	0.309321
FHAD1_N	0.997978
FHDC1_N	0.54707
FIGF_N	0
FITM2_N	0
FLG2_N	0
FLI1_N	0
FLJ25363_N	0
FLJ44635_N	0
FLRT1_N	0
FLT1_N	1.22997
FLT3LG_N	0
FLT4_N	1.0184
FMN1_N	0.924491
FMN2_N	1.46629
FMNL1_N	0
FMO1_N	0
FMO2_N	0
FMO4_N	0.94757
FMO5_N	0
FOSB_N	1.10096
FOSL1_N	1.418
FOS_N	0
FOXA2_N	1.24697
FOXA3_N	0
FOXB1_N	1.31779
FOXC1_N	0
FOXC2_N	0
FOXD3_N	0
FOXD4_N	0.958261
FOXE1_N	0.516069
FOXE3_N	0
FOXH1_N	0
FOXI2_N	0
FOXI3_N	1.33276
FOXL1_N	0.675431
FOXP2_N	0
FOXP3_N	0
FOXQ1_N	0
FOXR2_N	0
FOXS1_N	0
FPGT-TNNI3K_N	0
FRK_N	0.365116
FRMD7_N	0
FRMPD2_N	0
FRMPD4_N	0.393453
FRY_N	1.0286
FSCN2_N	0
FSIP2_N	0.938052
FSTL4_N	0.398013
FUT3_N	0.343429
FUT5_N	0
FUT6_N	0.699604
FXYD1_N	0
FXYD2_N	0
FXYD3_N	0
FXYD6-FXYD2_N	0
FXYD7_N	0
FZD9_N	0.632611
G0S2_N	0
G6PC_N	0
GABBR2_N	1.12582
GABRA2_N	1.24697
GABRA4_N	0.305681
GABRA5_N	0.903574
GABRB1_N	1.36398
GABRG3_N	0
GABRP_N	1.1373
GAD1_N	0
GAD2_N	0
GADD45B_N	0.398013
GADL1_N	0.496998
GAL3ST4_N	0
GALNT14_N	0
GALNT3_N	0
GALNT4_N	0
GALNT5_N	0
GALNT6_N	1.11432
GALNT8_N	1.27323
GALNT9_N	0.997978
GALNTL2_N	0.341221
GALNTL4_N	0.609395
GALNTL6_N	0
GALP_N	0
GALR2_N	0
GAL_N	0
GAPT_N	0
GAS2L1_N	0.414384
GAS2_N	0
GAS8_N	0
GATA2_N	0
GATA3_N	0
