Gene	Expression
ACAD10_C	0.509653
ACAD11_C	0.019991
ACAD8_C	0.466869
ACAD9_C	0.262885
ACADL_C	-0.121362
ACADM_C	0.121862
ACADS_C	0.321469
ACADSB_C	0.249306
ACADVL_C	0.045558
ACAN_C	0.810155
ACAP1_C	-0.049128
ACAP2_C	-0.413142
ACAP3_C	0.281055
ACAT1_C	-0.078887
ACAT2_C	0.074850
ACBD3_C	0.043592
ACBD4_C	-0.370880
ACBD5_C	-0.599471
ACBD6_C	0.074780
ACBD7_C	0.011165
ACCS_C	0.433987
ACD_C	0.014007
ACE2_C	-0.237862
ACER2_C	0.016344
ACER3_C	-0.147511
ACHE_C	-0.239180
ACIN1_C	0.412735
ACLY_C	0.236358
ACMSD_C	0.974785
ACN9_C	0.439292
ACO1_C	-0.106999
ACO2_C	0.293832
ACOT1_C	0.883987
ACOT11_C	0.034597
ACOT13_C	-0.306217
ACOT2_C	-0.424415
ACOT4_C	-0.120863
ACOT7_C	0.045160
ACOT8_C	0.281792
ACOT9_C	-0.269183
ACOX1_C	0.008357
ACOX2_C	-0.249875
ACOX3_C	0.347254
ACOXL_C	0.815513
ACP1_C	-0.059186
ACP2_C	0.469820
ACP5_C	0.929033
ACP6_C	-0.217480
ACPL2_C	-0.395009
ACPP_C	-0.140622
ACR_C	-0.170553
ACRBP_C	-0.854209
ACRC_C	-0.258391
ACSBG1_C	-0.106430
ACSF2_C	-0.181070
ACSF3_C	0.164350
ACSL1_C	0.028294
ACSL3_C	0.109579
ACSL4_C	-0.662986
ACSL6_C	-0.129394
ACSM2A_C	0.885300
ACSM2B_C	0.135505
ACSM3_C	-0.243225
ACSS2_C	-0.222932
ACSS3_C	-0.178725
ACTA1_C	0.664926
ACTA2_C	-0.740905
ACTB_C	0.414223
ACTC1_C	-0.223287
ACTG1_C	0.186512
ACTG2_C	-0.494595
ACTL10_C	0.745682
ACTL6A_C	0.026273
ACTN1_C	0.265879
ACTN3_C	0.898168
ACTN4_C	0.297330
ACTR10_C	0.109486
ACTR1A_C	-0.122463
ACTR1B_C	-0.080796
ACTR2_C	-0.107542
ACTR3_C	-0.011783
ACTR3B_C	0.251845
ACTR5_C	0.714609
ACTR6_C	-0.442040
ACTR8_C	0.260132
ACVR1_C	-0.150516
ACVR1B_C	0.277747
ACVR1C_C	-0.061529
ACVR2A_C	0.121718
ACVR2B_C	-0.259857
ACVRL1_C	-0.119095
ACY1_C	0.841418
ACY3_C	0.604213
ACYP1_C	-0.879825
ACYP2_C	0.134191
ADA_C	0.428926
ADAL_C	-0.007234
ADAM10_C	0.000609
ADAM11_C	0.388968
ADAM12_C	-0.422827
ADAM15_C	0.109007
ADAM17_C	0.018940
ADAM19_C	-0.434598
ADAM20_C	-0.062057
ADAM21_C	-0.119290
ADAM22_C	-0.245436
ADAM23_C	-0.108506
ADAM28_C	-0.037605
ADAM33_C	-0.106422
ADAM8_C	0.022431
ADAM9_C	-0.258649
ADAMTS1_C	0.411537
ADAMTS10_C	-0.702526
ADAMTS12_C	0.022322
ADAMTS13_C	-0.195887
ADAMTS14_C	-0.226086
ADAMTS15_C	-0.459812
ADAMTS16_C	-0.360873
ADAMTS17_C	-0.200625
ADAMTS18_C	1.210222
ADAMTS19_C	0.859798
ADAMTS2_C	-0.265007
ADAMTS20_C	-1.107747
ADAMTS3_C	-0.994664
ADAMTS4_C	-0.664721
ADAMTS5_C	-0.496734
ADAMTS6_C	-0.407503
ADAMTS7_C	-0.044577
ADAMTS8_C	0.040554
ADAMTS9_C	-0.343557
ADAMTSL1_C	-0.478700
ADAMTSL2_C	0.105323
ADAMTSL4_C	0.413295
ADAP1_C	-0.527423
ADAP2_C	0.046420
ADAR_C	0.164861
ADARB1_C	0.262112
ADARB2_C	-0.045840
ADAT1_C	0.293420
ADAT2_C	0.414864
ADAT3_C	0.104664
ADC_C	-0.486260
ADCK1_C	0.541285
ADCK2_C	-0.914032
ADCK3_C	-0.094037
ADCK4_C	0.260025
ADCK5_C	0.338440
ADCY1_C	-0.130237
ADCY10_C	-0.082728
ADCY2_C	-1.134867
ADCY3_C	-0.380090
ADCY5_C	0.585262
ADCY6_C	-0.040575
ADCY7_C	-0.373271
ADCY8_C	0.462683
ADCY9_C	-0.537836
ADCYAP1_C	-0.187281
ADCYAP1R1_C	-0.739609
ADD1_C	0.112225
ADD2_C	-0.741859
ADD3_C	-0.351826
ADH4_C	0.860957
ADH5_C	-0.064703
ADH6_C	-0.037335
ADHFE1_C	0.610303
ADI1_C	0.608977
ADIPOQ_C	-0.380269
ADIPOR1_C	-0.103060
ADIPOR2_C	0.032124
ADK_C	-0.460732
ADM_C	-0.431555
ADM2_C	-0.563967
ADNP_C	0.027564
ADNP2_C	0.091517
ADO_C	0.361460
ADORA1_C	-0.543589
ADORA2A_C	-0.314241
ADORA2B_C	-0.905259
ADPGK_C	0.169541
ADPRH_C	0.309272
ADPRHL1_C	-0.054237
ADPRHL2_C	0.220549
ADRA1A_C	-0.652858
ADRA1B_C	1.025179
ADRA2A_C	0.403845
ADRA2B_C	-0.094148
ADRA2C_C	0.871971
ADRB2_C	-0.097100
ADRBK1_C	-0.248180
ADRBK2_C	-0.197040
ADRM1_C	0.291452
ADSL_C	0.177816
ADSS_C	0.134734
ADSSL1_C	0.886995
AEBP1_C	-0.155952
AEBP2_C	-0.348734
AEN_C	0.881284
AES_C	-0.299387
AFAP1_C	-0.386226
AFAP1L1_C	0.253070
AFAP1L2_C	0.486052
AFF1_C	-0.197684
AFF2_C	0.331234
AFF3_C	-0.283136
AFF4_C	0.002816
AFG3L2_C	0.483740
AFMID_C	-0.165576
AFP_C	0.312947
AFTPH_C	-0.046428
AGA_C	0.082362
AGAP1_C	-0.453248
AGAP11_C	0.227710
AGAP2_C	-0.024957
AGAP3_C	-0.422277
AGAP4_C	-0.202344
AGAP5_C	1.184860
AGAP6_C	-0.017289
AGAP7_C	-0.727280
AGAP8_C	-0.186291
AGAP9_C	0.126444
AGBL2_C	-0.266447
AGBL3_C	0.213192
AGBL5_C	-0.103718
AGER_C	-0.365770
AGFG1_C	-0.088594
AGFG2_C	0.153113
AGGF1_C	0.204031
AGK_C	0.040247
AGL_C	-0.150879
AGMAT_C	1.143495
AGMO_C	-0.032052
AGPAT1_C	-0.071641
AGPAT2_C	0.499647
AGPAT3_C	0.274645
AGPAT4_C	-0.369986
AGPAT5_C	-0.221766
AGPAT6_C	0.235042
AGPAT9_C	-0.092435
AGPHD1_C	0.310926
AGPS_C	0.119486
AGRN_C	0.354934
AGT_C	0.129903
AGTPBP1_C	-0.111746
AGTRAP_C	0.087119
AGXT_C	1.351140
AGXT2L1_C	-0.072601
AGXT2L2_C	0.003076
AHCTF1_C	-0.120943
AHCY_C	-0.019544
AHCYL1_C	0.230120
AHCYL2_C	-0.292707
AHDC1_C	0.314118
AHI1_C	-0.774404
AHNAK_C	0.016249
AHNAK2_C	-0.043910
AHR_C	0.530478
AHRR_C	0.222179
AHSA1_C	0.176206
AHSA2_C	0.093698
AICDA_C	-0.285672
AIDA_C	-0.252702
AIF1_C	-0.000108
AIF1L_C	0.362607
AIFM1_C	0.261602
AIFM2_C	0.215732
AIFM3_C	-0.345200
AIG1_C	0.077612
AIM1_C	-0.143401
AIM1L_C	0.615996
AIM2_C	-0.276673
AIMP1_C	-0.314816
AIMP2_C	0.732678
AIP_C	0.045497
AIPL1_C	-0.500192
AIRE_C	0.255208
AJAP1_C	-0.069872
AJUBA_C	-0.211034
AK1_C	0.127154
AK2_C	0.222240
AK3_C	0.112403
AK4_C	-0.456920
AK5_C	-0.986205
AK7_C	-0.167410
AK8_C	0.360071
AKAP1_C	0.375824
AKAP10_C	-0.293205
AKAP11_C	-0.161663
AKAP12_C	-0.380548
AKAP13_C	-0.030072
AKAP17A_C	0.130512
AKAP2_C	0.443353
AKAP5_C	0.477020
AKAP6_C	0.027079
AKAP7_C	-0.058694
AKAP8_C	0.221511
AKAP8L_C	-0.432488
AKAP9_C	-0.181897
AKD1_C	-0.555490
AKIP1_C	-0.066589
AKIRIN1_C	0.280686
AKIRIN2_C	-0.088538
AKNA_C	0.065854
AKR1A1_C	-0.128052
AKR1B1_C	0.152630
AKR1B10_C	0.550924
AKR1B15_C	1.524647
AKR1C1_C	0.728300
AKR1C2_C	-0.137879
AKR1C3_C	0.514820
AKR1D1_C	-0.224618
AKR1E2_C	-0.335180
AKR7A2_C	-0.143661
AKR7A3_C	0.149290
AKT1_C	-0.247692
AKT1S1_C	0.073770
AKT2_C	0.179051
AKT3_C	-0.586973
AKTIP_C	0.326817
ALAD_C	-0.084779
ALAS1_C	-0.046703
ALCAM_C	0.009035
ALDH16A1_C	-0.133181
ALDH18A1_C	0.090590
ALDH1A1_C	0.019016
ALDH1A2_C	0.107625
ALDH1A3_C	0.330360
ALDH1B1_C	0.631645
ALDH1L1_C	1.500479
ALDH1L2_C	-0.045835
ALDH2_C	0.931238
ALDH3A2_C	0.103180
ALDH3B1_C	-0.687283
ALDH4A1_C	0.653986
ALDH5A1_C	0.027836
ALDH6A1_C	0.076409
ALDH7A1_C	0.197006
ALDH8A1_C	0.470589
ALDH9A1_C	0.308877
ALDOA_C	-0.337985
ALDOC_C	-0.153696
ALG1_C	0.168885
ALG10_C	-0.113518
ALG10B_C	-0.416337
ALG11_C	0.016399
ALG12_C	0.016816
ALG13_C	-0.082970
ALG14_C	0.923625
ALG1L_C	0.384078
ALG1L2_C	0.815975
ALG2_C	0.311205
ALG3_C	0.210388
ALG5_C	0.134134
ALG6_C	0.165076
ALG8_C	-0.026092
ALG9_C	-0.256114
ALK_C	-0.142494
ALKBH1_C	-0.301194
ALKBH2_C	0.278972
ALKBH3_C	0.358951
ALKBH4_C	0.046783
ALKBH5_C	-0.245686
ALKBH6_C	0.509683
ALKBH7_C	0.049298
ALKBH8_C	0.741197
ALMS1_C	-0.205025
ALOX12_C	-0.078671
ALOX12B_C	-0.066837
ALOX15_C	-0.066804
ALOX5_C	0.669062
ALOX5AP_C	-0.090230
ALPK1_C	-0.099131
ALPK2_C	-0.392294
ALPK3_C	0.315161
ALPL_C	0.454061
ALS2_C	0.166277
ALS2CL_C	0.303111
ALS2CR8_C	-0.154878
ALX1_C	-0.385134
ALX3_C	-0.091403
ALX4_C	-0.156936
ALYREF_C	-0.003277
AMACR_C	0.427619
AMBP_C	1.174604
AMBRA1_C	0.230854
AMD1_C	0.439525
AMDHD1_C	1.847270
AMDHD2_C	0.796849
AMFR_C	-0.082517
AMH_C	-0.038930
AMIGO1_C	0.023049
AMIGO2_C	-0.382403
AMIGO3_C	0.448471
AMMECR1_C	-0.084621
AMMECR1L_C	0.049430
AMN_C	1.545982
AMN1_C	0.046307
AMOT_C	-0.222874
AMOTL1_C	-0.473299
AMOTL2_C	-0.396831
AMPD2_C	0.084536
AMPD3_C	-0.067635
AMPH_C	-0.654831
AMT_C	0.066177
AMY2B_C	-0.127631
AMZ2_C	-0.337983
ANAPC1_C	-0.022174
ANAPC10_C	0.260264
ANAPC11_C	-0.200353
ANAPC13_C	0.229027
ANAPC16_C	-0.003538
ANAPC2_C	0.669389
ANAPC4_C	0.245854
ANAPC5_C	-0.007780
ANAPC7_C	0.417624
ANG_C	0.957313
ANGEL1_C	-0.451382
ANGEL2_C	0.314820
ANGPT1_C	0.733703
ANGPT2_C	0.213134
ANGPT4_C	-0.230722
ANGPTL2_C	-0.675085
ANGPTL4_C	-0.116617
ANK1_C	-0.294080
ANK2_C	0.581676
ANK3_C	-0.418333
ANKAR_C	-0.413796
ANKDD1A_C	-0.733558
ANKFN1_C	-0.041152
ANKFY1_C	0.333251
ANKH_C	-0.733797
ANKHD1_C	-0.197150
ANKHD1-EIF4EBP3_C	0.306962
ANKIB1_C	0.199134
ANKLE1_C	-0.116045
ANKLE2_C	-0.068815
ANKMY1_C	0.526230
ANKMY2_C	0.261462
ANKRA2_C	-0.722995
ANKRD1_C	-0.046785
ANKRD10_C	-0.226195
ANKRD11_C	-0.188394
ANKRD12_C	-0.243175
ANKRD13A_C	0.372340
ANKRD13B_C	-1.566463
ANKRD13C_C	0.008851
ANKRD13D_C	-0.040448
ANKRD16_C	0.597648
ANKRD17_C	0.104423
ANKRD18A_C	0.003017
ANKRD18B_C	-0.165493
ANKRD2_C	0.079319
ANKRD20A1_C	-0.332975
ANKRD20A2_C	0.338541
ANKRD20A3_C	-0.086586
ANKRD20A4_C	-0.055380
ANKRD22_C	0.060304
ANKRD23_C	-0.344491
ANKRD24_C	0.118966
ANKRD26_C	-0.343390
ANKRD27_C	0.144695
ANKRD28_C	0.431412
ANKRD29_C	0.422247
ANKRD31_C	-0.148184
ANKRD32_C	-0.386492
ANKRD33B_C	0.370885
ANKRD34B_C	-0.046864
ANKRD35_C	-0.827913
ANKRD36_C	0.200844
ANKRD36B_C	-0.345548
ANKRD37_C	-0.691891
ANKRD39_C	0.805661
ANKRD40_C	-0.092317
ANKRD42_C	0.184333
ANKRD44_C	0.183570
ANKRD45_C	0.254606
ANKRD46_C	-0.113723
ANKRD49_C	0.084348
ANKRD5_C	0.120169
ANKRD50_C	-0.525463
ANKRD52_C	0.027245
ANKRD53_C	0.833934
ANKRD54_C	-0.213207
ANKRD6_C	-0.360108
ANKRD65_C	-0.415435
ANKRD9_C	0.041698
ANKS1A_C	0.267608
ANKS1B_C	-0.089464
ANKS3_C	0.634410
ANKS4B_C	-0.456723
ANKS6_C	0.247869
ANKZF1_C	-0.433734
ANLN_C	-0.659778
ANO1_C	1.453649
ANO10_C	0.085553
ANO2_C	0.048084
ANO5_C	-0.230658
ANO6_C	-0.523889
ANO7_C	-0.403150
ANO8_C	-0.541047
ANO9_C	-0.141961
ANP32A_C	-0.234724
ANP32B_C	-0.353273
ANP32D_C	-0.098582
ANP32E_C	-0.414160
ANPEP_C	0.966829
ANTXR1_C	-0.411214
ANTXR2_C	-0.053039
ANXA1_C	-0.435673
ANXA11_C	0.434038
ANXA2_C	0.203674
ANXA3_C	0.785104
ANXA4_C	0.905619
ANXA5_C	-0.091952
ANXA6_C	0.610129
ANXA7_C	0.287606
ANXA8L1_C	-0.105179
ANXA9_C	1.954879
AOAH_C	-0.039358
AOC2_C	-0.565349
AOC3_C	0.083276
AOX1_C	0.508991
AP1AR_C	0.341077
AP1B1_C	0.250247
AP1G1_C	0.086104
AP1G2_C	-0.023813
AP1M1_C	0.042831
AP1M2_C	1.497137
AP1S1_C	-0.072455
AP1S2_C	-0.226930
AP1S3_C	0.213153
AP2A1_C	-0.130874
AP2A2_C	-0.096610
AP2B1_C	-0.169529
AP2M1_C	0.175337
AP2S1_C	-0.058144
AP3B1_C	-0.007005
AP3B2_C	-0.048441
AP3D1_C	0.176960
AP3M1_C	-0.075887
AP3M2_C	0.072297
AP3S1_C	-0.213679
AP3S2_C	0.237029
AP4B1_C	0.517053
AP4E1_C	0.190960
AP4M1_C	0.056318
AP4S1_C	0.183259
AP5B1_C	-0.221034
AP5M1_C	0.110756
AP5S1_C	-0.158864
AP5Z1_C	0.254106
APAF1_C	-0.559704
APBA1_C	0.923101
APBA2_C	-0.040375
APBA3_C	-0.048161
APBB1_C	0.015515
APBB2_C	-0.457333
APBB3_C	0.644194
APC_C	-0.048586
APC2_C	-0.205356
APCDD1_C	-1.965620
APEH_C	0.154855
APEX1_C	0.092369
APEX2_C	0.285383
APH1A_C	-0.142759
APH1B_C	-0.254385
API5_C	0.042807
APIP_C	-0.283772
APITD1_C	0.120679
APITD1-CORT_C	0.363260
APLF_C	0.113385
APLN_C	-0.239254
APLNR_C	-0.473216
APLP1_C	-0.685476
APLP2_C	-0.001135
APOA1_C	2.658310
APOA1BP_C	0.053575
APOA2_C	2.727426
APOB_C	1.468391
APOBEC3A_C	-0.344347
APOBEC3B_C	-0.254645
APOBEC3C_C	-0.786325
APOBEC3D_C	-0.884926
APOBEC3F_C	-0.066627
APOBEC3G_C	-0.125496
APOBEC3H_C	0.335729
APOBR_C	-0.085457
APOC1_C	0.006113
APOC3_C	1.048272
APOC4_C	0.895337
APOE_C	1.348113
APOF_C	0.231665
APOL1_C	0.335409
APOL2_C	0.138626
APOL4_C	0.252313
APOL6_C	-0.180556
APOLD1_C	-1.311346
APOM_C	1.549563
APOO_C	-0.128301
APOOL_C	-0.214866
APOPT1_C	0.190618
APP_C	-0.054579
APPBP2_C	-0.198875
APPL1_C	-0.081717
APPL2_C	0.524266
APRT_C	0.137851
APTX_C	0.161121
AQP1_C	-0.212144
AQP11_C	0.638066
AQP3_C	0.805703
AQP4_C	-0.541226
AQP5_C	-0.173816
AQP6_C	0.888867
AQP7_C	-0.258460
AQR_C	0.163218
AR_C	-0.775219
ARAF_C	-0.090724
ARAP1_C	-0.208882
ARAP2_C	0.148251
ARAP3_C	-1.061127
ARC_C	-0.136529
ARCN1_C	0.015684
ARF1_C	-0.149374
ARF3_C	0.085056
ARF4_C	0.244856
ARF5_C	0.137131
ARF6_C	0.195214
ARFGAP1_C	0.210019
ARFGAP2_C	0.253330
ARFGAP3_C	-0.095456
ARFGEF1_C	0.091400
ARFGEF2_C	-0.035962
ARFIP1_C	-0.010391
ARFIP2_C	0.139318
ARFRP1_C	0.279867
ARG2_C	-0.247313
ARGFX_C	-0.772133
ARGLU1_C	0.168948
ARHGAP1_C	0.465642
ARHGAP10_C	1.338114
ARHGAP11A_C	-0.965409
ARHGAP11B_C	-0.970317
ARHGAP12_C	-0.081885
ARHGAP15_C	-0.000108
ARHGAP17_C	-0.087453
ARHGAP18_C	-0.066067
ARHGAP19_C	-0.894750
ARHGAP20_C	-0.043572
ARHGAP21_C	-0.175748
ARHGAP22_C	-0.352052
ARHGAP23_C	-0.567472
ARHGAP24_C	0.505320
ARHGAP25_C	-0.433692
ARHGAP26_C	0.283356
ARHGAP27_C	0.306192
ARHGAP28_C	-0.120331
ARHGAP29_C	0.645236
ARHGAP31_C	-0.268131
ARHGAP32_C	-0.404046
ARHGAP33_C	-0.096705
ARHGAP35_C	0.094298
ARHGAP39_C	0.205386
ARHGAP4_C	0.428553
ARHGAP42_C	-0.094245
ARHGAP44_C	-0.278046
ARHGAP5_C	-0.375185
ARHGAP6_C	0.242596
ARHGAP8_C	1.250699
ARHGDIA_C	0.263704
ARHGDIB_C	-0.024935
ARHGDIG_C	-0.132344
ARHGEF1_C	-0.020584
ARHGEF10_C	-0.118475
ARHGEF10L_C	-0.085634
ARHGEF11_C	-0.212947
ARHGEF12_C	-0.095784
ARHGEF15_C	1.501414
ARHGEF16_C	0.370359
ARHGEF17_C	-0.106545
ARHGEF18_C	0.142230
ARHGEF19_C	0.269716
ARHGEF2_C	-0.337935
ARHGEF25_C	-0.001174
ARHGEF26_C	-0.175336
ARHGEF3_C	1.026184
ARHGEF33_C	-0.095773
ARHGEF35_C	0.653957
ARHGEF37_C	-0.167130
ARHGEF38_C	0.076258
ARHGEF4_C	0.010631
ARHGEF40_C	-0.082627
ARHGEF5_C	0.414793
ARHGEF6_C	-0.272714
ARHGEF7_C	-0.022220
ARHGEF9_C	-0.257785
ARID1A_C	-0.053818
ARID1B_C	-0.320348
ARID2_C	-0.415691
ARID3A_C	-0.500356
ARID3B_C	-0.116170
ARID3C_C	0.970398
ARID4A_C	-0.296928
ARID4B_C	-0.199071
ARID5A_C	-0.318706
ARID5B_C	0.169081
ARIH1_C	-0.046874
ARIH2_C	0.089385
ARL1_C	0.101491
ARL10_C	-0.187808
ARL11_C	-0.036281
ARL13B_C	0.038354
ARL15_C	-0.115103
ARL16_C	0.385583
ARL17A_C	-0.086681
ARL17B_C	0.692942
ARL2_C	-0.003623
ARL2BP_C	0.152857
ARL3_C	-0.148337
ARL4A_C	-0.188922
ARL4C_C	-0.299521
ARL4D_C	-0.185258
ARL5A_C	0.120724
ARL5B_C	-0.261137
ARL6_C	-0.191806
ARL6IP1_C	-0.243862
ARL6IP4_C	0.124696
ARL6IP5_C	-0.271075
ARL6IP6_C	-0.611653
ARL8A_C	0.093744
ARL8B_C	-0.017410
ARMC1_C	-0.263195
ARMC10_C	-0.079090
ARMC12_C	-0.250347
ARMC2_C	0.052176
ARMC3_C	-0.791465
ARMC4_C	-0.007180
ARMC5_C	0.445207
ARMC6_C	0.600451
ARMC7_C	0.353913
ARMC8_C	0.118708
ARMC9_C	-0.020201
ARMCX1_C	-0.443400
ARMCX2_C	-0.300856
ARMCX3_C	-0.218387
ARMCX4_C	0.364507
ARMCX5_C	-0.185539
ARMCX5-GPRASP2_C	0.259007
ARMCX6_C	-0.109928
ARNT_C	-0.549139
ARNT2_C	-0.234095
ARNTL_C	0.234504
ARNTL2_C	0.373439
ARPC1A_C	-0.271302
ARPC1B_C	0.617445
ARPC2_C	0.207686
ARPC3_C	0.069972
ARPC4_C	0.172597
ARPC4-TTLL3_C	0.209011
ARPC5_C	-0.230616
ARPC5L_C	0.202653
ARPM1_C	0.612033
ARPP19_C	-0.336668
ARRB1_C	0.796828
ARRB2_C	-0.379429
ARRDC1_C	0.369237
ARRDC2_C	-1.136461
ARRDC3_C	-0.179679
ARRDC4_C	-0.307735
ARSA_C	-0.341521
ARSB_C	0.070689
ARSD_C	0.485405
ARSE_C	0.221075
ARSF_C	0.423254
ARSG_C	0.144251
ARSI_C	0.391032
ARSJ_C	-0.674756
ARSK_C	-1.100998
ART5_C	0.213458
ARTN_C	-0.103133
ARV1_C	0.166208
ARVCF_C	0.437403
AS3MT_C	-0.402194
ASAH1_C	0.023034
ASAH2_C	-0.115060
ASAH2B_C	0.637993
ASAP1_C	-0.236726
ASAP2_C	-0.755621
ASAP3_C	-0.025286
ASB1_C	0.041586
ASB11_C	0.670746
ASB12_C	-0.185336
ASB13_C	0.392376
ASB16_C	0.479763
ASB2_C	0.566073
ASB3_C	-0.242276
ASB4_C	-0.141252
ASB6_C	0.360425
ASB7_C	-0.048950
ASB8_C	-0.070971
ASB9_C	1.482980
ASCC1_C	-0.390796
ASCC2_C	0.192310
ASCC3_C	-0.222411
ASCL1_C	-0.520794
ASF1A_C	0.231877
ASF1B_C	-0.452255
ASGR1_C	-0.515511
ASH1L_C	0.001778
ASH2L_C	0.323740
ASIC1_C	-0.435281
ASIC2_C	0.033396
ASIC3_C	-0.198154
ASIC4_C	-0.906993
ASL_C	0.230710
ASMT_C	-0.040013
ASMTL_C	0.301706
ASNA1_C	0.178457
ASNS_C	-0.261155
ASNSD1_C	0.091276
ASPA_C	-0.060259
ASPG_C	0.651631
ASPH_C	0.066301
ASPHD1_C	-0.058846
ASPHD2_C	-0.913629
ASPM_C	-0.734763
ASPRV1_C	0.505846
ASPSCR1_C	0.300915
ASRGL1_C	1.090340
ASS1_C	1.305334
ASTE1_C	0.200917
ASTN1_C	-0.285638
ASTN2_C	-0.082807
ASUN_C	-0.236826
ASXL1_C	-0.167323
ASXL2_C	0.254526
ASXL3_C	-0.955441
ATAD1_C	-0.284010
ATAD2_C	-0.376093
ATAD2B_C	-0.173065
ATAD3A_C	0.055652
ATAD3B_C	0.442639
ATAD3C_C	-0.190980
ATAD5_C	-0.293165
ATAT1_C	-0.459884
ATCAY_C	-0.712436
ATE1_C	-0.024874
ATF1_C	0.127372
ATF2_C	-0.340503
ATF3_C	-0.405112
ATF4_C	0.290878
ATF5_C	0.614346
ATF6_C	-0.237886
ATF6B_C	-0.565356
ATF7_C	-0.342921
ATF7IP_C	-0.147278
ATF7IP2_C	-0.345066
ATG10_C	-0.277491
ATG12_C	-0.214200
ATG13_C	0.015666
ATG14_C	0.209534
ATG16L1_C	0.415107
ATG16L2_C	0.841685
ATG2A_C	0.262706
ATG2B_C	-0.232412
ATG3_C	0.153242
ATG4A_C	0.144750
ATG4B_C	0.329526
ATG4C_C	-0.488832
ATG4D_C	-0.329185
ATG5_C	-0.068127
ATG7_C	-0.022840
ATG9A_C	-0.386898
ATG9B_C	-0.122850
ATHL1_C	0.115805
ATIC_C	0.355881
ATL1_C	-0.117415
ATL2_C	0.022306
ATL3_C	0.356581
ATM_C	-0.096771
ATMIN_C	0.345972
ATN1_C	-0.561036
ATOH8_C	-0.540206
ATOX1_C	0.296081
ATP10D_C	-0.009115
ATP11A_C	-0.063340
ATP11B_C	-0.445372
ATP11C_C	-0.044925
ATP12A_C	0.830035
ATP13A1_C	0.020195
ATP13A2_C	0.108048
ATP13A3_C	0.064154
ATP13A4_C	-0.144958
ATP1A1_C	0.222897
ATP1A2_C	0.517564
ATP1A3_C	-0.921575
ATP1B1_C	0.505737
ATP1B2_C	-0.870966
ATP1B3_C	-0.074395
ATP1B4_C	-0.198574
ATP2A1_C	-0.043534
ATP2A2_C	0.306599
ATP2A3_C	-0.211266
ATP2B1_C	-0.245555
ATP2B4_C	-0.456659
ATP2C1_C	-0.337398
ATP2C2_C	1.908584
ATP5A1_C	-0.019561
ATP5B_C	0.098650
ATP5C1_C	0.263126
ATP5D_C	-0.039988
ATP5E_C	0.081987
ATP5F1_C	-0.035393
ATP5G1_C	0.020806
ATP5G2_C	-0.198453
ATP5G3_C	-0.003847
ATP5H_C	0.080240
ATP5I_C	0.329165
ATP5J_C	0.049601
ATP5J2_C	-0.147690
ATP5J2-PTCD1_C	-1.060105
ATP5L_C	-0.029355
ATP5L2_C	-0.048149
ATP5O_C	-0.020151
ATP5S_C	0.499521
ATP5SL_C	-0.043267
ATP6AP1_C	-0.112463
ATP6AP1L_C	-0.807591
ATP6AP2_C	0.096693
ATP6V0A1_C	0.245123
ATP6V0A2_C	0.454659
ATP6V0A4_C	0.178284
ATP6V0B_C	0.264495
